     t           p           q          AA          aa          Aa
   124      0.5214           0.4786           1357.0           1143.0           2500.0
   125      0.5158           0.4842           1320.0           1162.0           2518.0
   126      0.5180           0.4820           1331.0           1151.0           2518.0
   127      0.5225           0.4775           1377.0           1152.0           2471.0
   128      0.5221           0.4779           1350.0           1129.0           2521.0
   129      0.5216           0.4784           1339.0           1123.0           2538.0
   130      0.5143           0.4857           1291.0           1148.0           2561.0
   131      0.5198           0.4802           1336.0           1138.0           2526.0
   132      0.5176           0.4824           1326.0           1150.0           2524.0
   133      0.5103           0.4897           1318.0           1215.0           2467.0
   134      0.5094           0.4906           1273.0           1179.0           2548.0
   135      0.5133           0.4867           1308.0           1175.0           2517.0
   136      0.5082           0.4918           1319.0           1237.0           2444.0
   137      0.5032           0.4968           1278.0           1246.0           2476.0
   138      0.5004           0.4996           1246.0           1242.0           2512.0
   139      0.5031           0.4969           1248.0           1217.0           2535.0
   140      0.5038           0.4962           1278.0           1240.0           2482.0
   141      0.5132           0.4868           1286.0           1154.0           2560.0
   142      0.5050           0.4950           1272.0           1222.0           2506.0
   143      0.5026           0.4974           1276.0           1250.0           2474.0
   144      0.5060           0.4940           1283.0           1223.0           2494.0
   145      0.4957           0.5043           1222.0           1265.0           2513.0
   146      0.4986           0.5014           1229.0           1243.0           2528.0
   147      0.4933           0.5067           1225.0           1292.0           2483.0
   148      0.4872           0.5128           1202.0           1330.0           2468.0
   149      0.4909           0.5091           1180.0           1271.0           2549.0
   150      0.4924           0.5076           1251.0           1327.0           2422.0
   151      0.4947           0.5053           1231.0           1284.0           2485.0
   152      0.4976           0.5024           1224.0           1248.0           2528.0
   153      0.4978           0.5022           1246.0           1268.0           2486.0
   154      0.4947           0.5053           1247.0           1300.0           2453.0
   155      0.4930           0.5070           1219.0           1289.0           2492.0
   156      0.4962           0.5038           1246.0           1284.0           2470.0
   157      0.5066           0.4934           1256.0           1190.0           2554.0
   158      0.5039           0.4961           1300.0           1261.0           2439.0
   159      0.5010           0.4990           1243.0           1233.0           2524.0
   160      0.5072           0.4928           1261.0           1189.0           2550.0
   161      0.5126           0.4874           1302.0           1176.0           2522.0
   162      0.5085           0.4915           1315.0           1230.0           2455.0
   163      0.5069           0.4931           1273.0           1204.0           2523.0
   164      0.5052           0.4948           1283.0           1231.0           2486.0
   165      0.5151           0.4849           1319.0           1168.0           2513.0
   166      0.5086           0.4914           1284.0           1198.0           2518.0
   167      0.5065           0.4935           1287.0           1222.0           2491.0
   168      0.4959           0.5041           1216.0           1257.0           2527.0
   169      0.4945           0.5055           1219.0           1274.0           2507.0
   170      0.4985           0.5015           1236.0           1251.0           2513.0
   171      0.5087           0.4913           1276.0           1189.0           2535.0
   172      0.5132           0.4868           1325.0           1193.0           2482.0
   173      0.5187           0.4813           1337.0           1150.0           2513.0
   174      0.5222           0.4778           1338.0           1116.0           2546.0
   175      0.5292           0.4708           1388.0           1096.0           2516.0
   176      0.5311           0.4689           1441.0           1130.0           2429.0
   177      0.5358           0.4642           1423.0           1065.0           2512.0
   178      0.5316           0.4684           1414.0           1098.0           2488.0
   179      0.5287           0.4713           1398.0           1111.0           2491.0
   180      0.5227           0.4773           1351.0           1124.0           2525.0
   181      0.5067           0.4933           1306.0           1239.0           2455.0
   182      0.5123           0.4877           1319.0           1196.0           2485.0
   183      0.5137           0.4863           1327.0           1190.0           2483.0
   184      0.5205           0.4795           1339.0           1134.0           2527.0
   185      0.5189           0.4811           1361.0           1172.0           2467.0
   186      0.5248           0.4752           1356.0           1108.0           2536.0
   187      0.5228           0.4772           1415.0           1187.0           2398.0
   188      0.5225           0.4775           1365.0           1140.0           2495.0
   189      0.5217           0.4783           1375.0           1158.0           2467.0
   190      0.5179           0.4821           1335.0           1156.0           2509.0
   191      0.5181           0.4819           1310.0           1129.0           2561.0
   192      0.5252           0.4748           1402.0           1150.0           2448.0
   193      0.5221           0.4779           1332.0           1111.0           2557.0
   194      0.5147           0.4853           1317.0           1170.0           2513.0
   195      0.5193           0.4807           1331.0           1138.0           2531.0
   196      0.5270           0.4730           1365.0           1095.0           2540.0
   197      0.5289           0.4711           1347.0           1058.0           2595.0
   198      0.5244           0.4756           1389.0           1145.0           2466.0
   199      0.5293           0.4707           1412.0           1119.0           2469.0
   200      0.5340           0.4660           1395.0           1055.0           2550.0
   201      0.5292           0.4708           1420.0           1128.0           2452.0
   202      0.5246           0.4754           1347.0           1101.0           2552.0
   203      0.5154           0.4846           1316.0           1162.0           2522.0
   204      0.5159           0.4841           1313.0           1154.0           2533.0
   205      0.5106           0.4894           1296.0           1190.0           2514.0
   206      0.5135           0.4865           1311.0           1176.0           2513.0
   207      0.5099           0.4901           1319.0           1220.0           2461.0
   208      0.5139           0.4861           1321.0           1182.0           2497.0
   209      0.5214           0.4786           1379.0           1165.0           2456.0
   210      0.5226           0.4774           1372.0           1146.0           2482.0
   211      0.5220           0.4780           1357.0           1137.0           2506.0
   212      0.5240           0.4760           1384.0           1144.0           2472.0
   213      0.5256           0.4744           1409.0           1153.0           2438.0
   214      0.5219           0.4781           1364.0           1145.0           2491.0
   215      0.5302           0.4698           1420.0           1118.0           2462.0
   216      0.5305           0.4695           1384.0           1079.0           2537.0
   217      0.5172           0.4828           1338.0           1166.0           2496.0
   218      0.5189           0.4811           1382.0           1193.0           2425.0
   219      0.5131           0.4869           1339.0           1208.0           2453.0
   220      0.5084           0.4916           1268.0           1184.0           2548.0
   221      0.5131           0.4869           1311.0           1180.0           2509.0
   222      0.5097           0.4903           1294.0           1197.0           2509.0
   223      0.5116           0.4884           1299.0           1183.0           2518.0
   224      0.5110           0.4890           1332.0           1222.0           2446.0
   225      0.5017           0.4983           1271.0           1254.0           2475.0
   226      0.4997           0.5003           1250.0           1253.0           2497.0
   227      0.4953           0.5047           1252.0           1299.0           2449.0
   228      0.4881           0.5119           1191.0           1310.0           2499.0
   229      0.4900           0.5100           1214.0           1314.0           2472.0
   230      0.4941           0.5059           1235.0           1294.0           2471.0
   231      0.4844           0.5156           1146.0           1302.0           2552.0
   232      0.4831           0.5169           1148.0           1317.0           2535.0
   233      0.4824           0.5176           1166.0           1342.0           2492.0
   234      0.4812           0.5188           1139.0           1327.0           2534.0
   235      0.4919           0.5081           1190.0           1271.0           2539.0
   236      0.4998           0.5002           1257.0           1259.0           2484.0
   237      0.5040           0.4960           1300.0           1260.0           2440.0
   238      0.5026           0.4974           1249.0           1223.0           2528.0
   239      0.5008           0.4992           1251.0           1243.0           2506.0
   240      0.5095           0.4905           1293.0           1198.0           2509.0
   241      0.5142           0.4858           1306.0           1164.0           2530.0
   242      0.5215           0.4785           1343.0           1128.0           2529.0
   243      0.5174           0.4826           1344.0           1170.0           2486.0
   244      0.5198           0.4802           1349.0           1151.0           2500.0
   245      0.5291           0.4709           1391.0           1100.0           2509.0
   246      0.5160           0.4840           1325.0           1165.0           2510.0
   247      0.5182           0.4818           1362.0           1180.0           2458.0
   248      0.5128           0.4872           1323.0           1195.0           2482.0
   249      0.5054           0.4946           1262.0           1208.0           2530.0
   250      0.5092           0.4908           1301.0           1209.0           2490.0
   251      0.4996           0.5004           1233.0           1237.0           2530.0
   252      0.5031           0.4969           1272.0           1241.0           2487.0
   253      0.4987           0.5013           1250.0           1263.0           2487.0
   254      0.5035           0.4965           1270.0           1235.0           2495.0
   255      0.4974           0.5026           1249.0           1275.0           2476.0
   256      0.4976           0.5024           1276.0           1300.0           2424.0
   257      0.4909           0.5091           1222.0           1313.0           2465.0
   258      0.4904           0.5096           1200.0           1296.0           2504.0
   259      0.4852           0.5148           1133.0           1281.0           2586.0
   260      0.4887           0.5113           1206.0           1319.0           2475.0
   261      0.4921           0.5079           1201.0           1280.0           2519.0
   262      0.4983           0.5017           1235.0           1252.0           2513.0
   263      0.4970           0.5030           1281.0           1311.0           2408.0
   264      0.5037           0.4963           1282.0           1245.0           2473.0
   265      0.5068           0.4932           1327.0           1259.0           2414.0
   266      0.5072           0.4928           1279.0           1207.0           2514.0
   267      0.5059           0.4941           1284.0           1225.0           2491.0
   268      0.5025           0.4975           1251.0           1226.0           2523.0
   269      0.5047           0.4953           1278.0           1231.0           2491.0
   270      0.5057           0.4943           1283.0           1226.0           2491.0
   271      0.5042           0.4958           1293.0           1251.0           2456.0
   272      0.5064           0.4936           1279.0           1215.0           2506.0
   273      0.5073           0.4927           1293.0           1220.0           2487.0
   274      0.5028           0.4972           1268.0           1240.0           2492.0
   275      0.5047           0.4953           1263.0           1216.0           2521.0
   276      0.5053           0.4947           1294.0           1241.0           2465.0
   277      0.5005           0.4995           1227.0           1222.0           2551.0
   278      0.4986           0.5014           1238.0           1252.0           2510.0
   279      0.4972           0.5028           1216.0           1244.0           2540.0
   280      0.5043           0.4957           1271.0           1228.0           2501.0
   281      0.5023           0.4977           1254.0           1231.0           2515.0
   282      0.4975           0.5025           1239.0           1264.0           2497.0
   283      0.4987           0.5013           1230.0           1243.0           2527.0
   284      0.4932           0.5068           1205.0           1273.0           2522.0
   285      0.4963           0.5037           1245.0           1282.0           2473.0
   286      0.4969           0.5031           1242.0           1273.0           2485.0
   287      0.4979           0.5021           1198.0           1219.0           2583.0
   288      0.4937           0.5063           1207.0           1270.0           2523.0
   289      0.4944           0.5056           1221.0           1277.0           2502.0
   290      0.4947           0.5053           1228.0           1281.0           2491.0
   291      0.4977           0.5023           1248.0           1271.0           2481.0
   292      0.4908           0.5092           1210.0           1302.0           2488.0
   293      0.4891           0.5109           1212.0           1321.0           2467.0
   294      0.4938           0.5062           1247.0           1309.0           2444.0
   295      0.4975           0.5025           1242.0           1267.0           2491.0
   296      0.4981           0.5019           1234.0           1253.0           2513.0
   297      0.5001           0.4999           1243.0           1242.0           2515.0
   298      0.5038           0.4962           1291.0           1253.0           2456.0
   299      0.4999           0.5001           1254.0           1255.0           2491.0
   300      0.5053           0.4947           1288.0           1235.0           2477.0
   301      0.5078           0.4922           1300.0           1222.0           2478.0
   302      0.5196           0.4804           1370.0           1174.0           2456.0
   303      0.5198           0.4802           1374.0           1176.0           2450.0
   304      0.5104           0.4896           1326.0           1222.0           2452.0
   305      0.5088           0.4912           1252.0           1164.0           2584.0
   306      0.5023           0.4977           1240.0           1217.0           2543.0
   307      0.5098           0.4902           1287.0           1189.0           2524.0
   308      0.5054           0.4946           1278.0           1224.0           2498.0
   309      0.5100           0.4900           1288.0           1188.0           2524.0
   310      0.5097           0.4903           1322.0           1225.0           2453.0
   311      0.5079           0.4921           1237.0           1158.0           2605.0
   312      0.5125           0.4875           1279.0           1154.0           2567.0
   313      0.5176           0.4824           1303.0           1127.0           2570.0
   314      0.5176           0.4824           1324.0           1148.0           2528.0
   315      0.5155           0.4845           1336.0           1181.0           2483.0
   316      0.5133           0.4867           1324.0           1191.0           2485.0
   317      0.5123           0.4877           1301.0           1178.0           2521.0
   318      0.5207           0.4793           1383.0           1176.0           2441.0
   319      0.5207           0.4793           1367.0           1160.0           2473.0
   320      0.5253           0.4747           1370.0           1117.0           2513.0
   321      0.5244           0.4756           1395.0           1151.0           2454.0
   322      0.5180           0.4820           1353.0           1173.0           2474.0
   323      0.5151           0.4849           1301.0           1150.0           2549.0
   324      0.5198           0.4802           1326.0           1128.0           2546.0
   325      0.5264           0.4736           1411.0           1147.0           2442.0
   326      0.5230           0.4770           1382.0           1152.0           2466.0
   327      0.5270           0.4730           1368.0           1098.0           2534.0
   328      0.5292           0.4708           1397.0           1105.0           2498.0
   329      0.5363           0.4637           1459.0           1096.0           2445.0
   330      0.5510           0.4490           1515.0           1005.0           2480.0
   331      0.5519           0.4481           1537.0           1018.0           2445.0
   332      0.5505           0.4495           1507.0           1002.0           2491.0
   333      0.5511           0.4489           1507.0            996.0           2497.0
   334      0.5546           0.4454           1532.0            986.0           2482.0
   335      0.5539           0.4461           1508.0            969.0           2523.0
   336      0.5489           0.4511           1501.0           1012.0           2487.0
   337      0.5518           0.4482           1523.0           1005.0           2472.0
   338      0.5557           0.4443           1563.0           1006.0           2431.0
   339      0.5584           0.4416           1548.0            964.0           2488.0
   340      0.5563           0.4437           1564.0           1001.0           2435.0
   341      0.5482           0.4518           1530.0           1048.0           2422.0
   342      0.5516           0.4484           1512.0            996.0           2492.0
   343      0.5510           0.4490           1515.0           1005.0           2480.0
   344      0.5589           0.4411           1560.0            971.0           2469.0
   345      0.5633           0.4367           1568.0            935.0           2497.0
   346      0.5612           0.4388           1572.0            960.0           2468.0
   347      0.5591           0.4409           1555.0            964.0           2481.0
   348      0.5622           0.4378           1565.0            943.0           2492.0
   349      0.5600           0.4400           1582.0            982.0           2436.0
   350      0.5641           0.4359           1586.0            945.0           2469.0
   351      0.5648           0.4352           1582.0            934.0           2484.0
   352      0.5575           0.4425           1555.0            980.0           2465.0
   353      0.5560           0.4440           1555.0            995.0           2450.0
   354      0.5618           0.4382           1583.0            965.0           2452.0
   355      0.5559           0.4441           1525.0            966.0           2509.0
   356      0.5671           0.4329           1610.0            939.0           2451.0
   357      0.5700           0.4300           1612.0            912.0           2476.0
   358      0.5724           0.4276           1622.0            898.0           2480.0
   359      0.5737           0.4263           1644.0            907.0           2449.0
   360      0.5757           0.4243           1654.0            897.0           2449.0
   361      0.5735           0.4265           1663.0            928.0           2409.0
   362      0.5746           0.4254           1614.0            868.0           2518.0
   363      0.5715           0.4285           1609.0            894.0           2497.0
   364      0.5656           0.4344           1603.0            947.0           2450.0
   365      0.5631           0.4369           1612.0            981.0           2407.0
   366      0.5711           0.4289           1629.0            918.0           2453.0
   367      0.5642           0.4358           1562.0            920.0           2518.0
   368      0.5556           0.4444           1538.0            982.0           2480.0
   369      0.5569           0.4431           1541.0            972.0           2487.0
   370      0.5532           0.4468           1519.0            987.0           2494.0
   371      0.5510           0.4490           1509.0            999.0           2492.0
   372      0.5548           0.4452           1562.0           1014.0           2424.0
   373      0.5592           0.4408           1573.0            981.0           2446.0
   374      0.5603           0.4397           1555.0            952.0           2493.0
   375      0.5611           0.4389           1595.0            984.0           2421.0
   376      0.5638           0.4362           1598.0            960.0           2442.0
   377      0.5682           0.4318           1615.0            933.0           2452.0
   378      0.5720           0.4280           1640.0            920.0           2440.0
   379      0.5729           0.4271           1667.0            938.0           2395.0
   380      0.5797           0.4203           1666.0            869.0           2465.0
   381      0.5839           0.4161           1731.0            892.0           2377.0
   382      0.5883           0.4117           1716.0            833.0           2451.0
   383      0.5836           0.4164           1699.0            863.0           2438.0
   384      0.5838           0.4162           1718.0            880.0           2402.0
   385      0.5847           0.4153           1704.0            857.0           2439.0
   386      0.5848           0.4152           1719.0            871.0           2410.0
   387      0.5908           0.4092           1751.0            843.0           2406.0
   388      0.5877           0.4123           1728.0            851.0           2421.0
   389      0.5790           0.4210           1707.0            917.0           2376.0
   390      0.5729           0.4271           1652.0            923.0           2425.0
   391      0.5704           0.4296           1611.0            907.0           2482.0
   392      0.5708           0.4292           1622.0            914.0           2464.0
   393      0.5808           0.4192           1696.0            888.0           2416.0
   394      0.5865           0.4135           1701.0            836.0           2463.0
   395      0.5861           0.4139           1699.0            838.0           2463.0
   396      0.5874           0.4126           1718.0            844.0           2438.0
   397      0.5811           0.4189           1675.0            864.0           2461.0
   398      0.5848           0.4152           1695.0            847.0           2458.0
   399      0.5903           0.4097           1753.0            850.0           2397.0
   400      0.5863           0.4137           1726.0            863.0           2411.0
   401      0.5801           0.4199           1676.0            875.0           2449.0
   402      0.5820           0.4180           1688.0            868.0           2444.0
   403      0.5876           0.4124           1723.0            847.0           2430.0
   404      0.5801           0.4199           1694.0            893.0           2413.0
   405      0.5779           0.4221           1659.0            880.0           2461.0
   406      0.5798           0.4202           1688.0            890.0           2422.0
   407      0.5735           0.4265           1651.0            916.0           2433.0
   408      0.5681           0.4319           1593.0            912.0           2495.0
   409      0.5774           0.4226           1671.0            897.0           2432.0
   410      0.5748           0.4252           1662.0            914.0           2424.0
   411      0.5791           0.4209           1634.0            843.0           2523.0
   412      0.5763           0.4237           1671.0            908.0           2421.0
   413      0.5801           0.4199           1626.0            825.0           2549.0
   414      0.5767           0.4233           1675.0            908.0           2417.0
   415      0.5778           0.4222           1690.0            912.0           2398.0
   416      0.5755           0.4245           1667.0            912.0           2421.0
   417      0.5702           0.4298           1611.0            909.0           2480.0
   418      0.5716           0.4284           1641.0            925.0           2434.0
   419      0.5686           0.4314           1607.0            921.0           2472.0
   420      0.5682           0.4318           1615.0            933.0           2452.0
   421      0.5630           0.4370           1564.0            934.0           2502.0
   422      0.5597           0.4403           1582.0            985.0           2433.0
   423      0.5708           0.4292           1631.0            923.0           2446.0
   424      0.5654           0.4346           1590.0            936.0           2474.0
   425      0.5595           0.4405           1590.0            995.0           2415.0
   426      0.5589           0.4411           1536.0            947.0           2517.0
   427      0.5653           0.4347           1603.0            950.0           2447.0
   428      0.5687           0.4313           1617.0            930.0           2453.0
   429      0.5634           0.4366           1580.0            946.0           2474.0
   430      0.5645           0.4355           1564.0            919.0           2517.0
   431      0.5662           0.4338           1623.0            961.0           2416.0
   432      0.5734           0.4266           1645.0            911.0           2444.0
   433      0.5666           0.4334           1609.0            943.0           2448.0
   434      0.5733           0.4267           1655.0            922.0           2423.0
   435      0.5762           0.4238           1670.0            908.0           2422.0
   436      0.5772           0.4228           1653.0            881.0           2466.0
   437      0.5709           0.4291           1635.0            926.0           2439.0
   438      0.5734           0.4266           1652.0            918.0           2430.0
   439      0.5827           0.4173           1698.0            871.0           2431.0
   440      0.5798           0.4202           1675.0            877.0           2448.0
   441      0.5752           0.4248           1672.0            920.0           2408.0
   442      0.5736           0.4264           1628.0            892.0           2480.0
   443      0.5690           0.4310           1588.0            898.0           2514.0
   444      0.5638           0.4362           1614.0            976.0           2410.0
   445      0.5585           0.4415           1593.0           1008.0           2399.0
   446      0.5682           0.4318           1622.0            940.0           2438.0
   447      0.5760           0.4240           1649.0            889.0           2462.0
   448      0.5839           0.4161           1726.0            887.0           2387.0
   449      0.5927           0.4073           1737.0            810.0           2453.0
   450      0.5930           0.4070           1742.0            812.0           2446.0
   451      0.5990           0.4010           1800.0            810.0           2390.0
   452      0.6019           0.3981           1803.0            784.0           2413.0
   453      0.6030           0.3970           1804.0            774.0           2422.0
   454      0.5999           0.4001           1822.0            823.0           2355.0
   455      0.5974           0.4026           1738.0            764.0           2498.0
   456      0.5963           0.4037           1790.0            827.0           2383.0
   457      0.5946           0.4054           1793.0            847.0           2360.0
   458      0.5885           0.4115           1711.0            826.0           2463.0
   459      0.5800           0.4200           1652.0            852.0           2496.0
   460      0.5824           0.4176           1685.0            861.0           2454.0
   461      0.5844           0.4156           1698.0            854.0           2448.0
   462      0.5800           0.4200           1695.0            895.0           2410.0
   463      0.5862           0.4138           1737.0            875.0           2388.0
   464      0.5878           0.4122           1741.0            863.0           2396.0
   465      0.5890           0.4110           1733.0            843.0           2424.0
   466      0.5860           0.4140           1713.0            853.0           2434.0
   467      0.5876           0.4124           1704.0            828.0           2468.0
   468      0.5877           0.4123           1724.0            847.0           2429.0
   469      0.5946           0.4054           1764.0            818.0           2418.0
   470      0.5899           0.4101           1736.0            837.0           2427.0
   471      0.5910           0.4090           1737.0            827.0           2436.0
   472      0.5861           0.4139           1716.0            855.0           2429.0
   473      0.5840           0.4160           1717.0            877.0           2406.0
   474      0.5744           0.4256           1639.0            895.0           2466.0
   475      0.5832           0.4168           1701.0            869.0           2430.0
   476      0.5788           0.4212           1684.0            896.0           2420.0
   477      0.5854           0.4146           1722.0            868.0           2410.0
   478      0.5855           0.4145           1740.0            885.0           2375.0
   479      0.5866           0.4134           1673.0            807.0           2520.0
   480      0.5901           0.4099           1723.0            822.0           2455.0
   481      0.5860           0.4140           1715.0            855.0           2430.0
   482      0.5888           0.4112           1729.0            841.0           2430.0
   483      0.5879           0.4121           1728.0            849.0           2423.0
   484      0.5920           0.4080           1759.0            839.0           2402.0
   485      0.5905           0.4095           1728.0            823.0           2449.0
   486      0.5948           0.4052           1733.0            785.0           2482.0
   487      0.6001           0.3999           1798.0            797.0           2405.0
   488      0.5912           0.4088           1759.0            847.0           2394.0
   489      0.5928           0.4072           1753.0            825.0           2422.0
   490      0.5865           0.4135           1700.0            835.0           2465.0
   491      0.5916           0.4084           1752.0            836.0           2412.0
   492      0.5848           0.4152           1711.0            863.0           2426.0
   493      0.5877           0.4123           1727.0            850.0           2423.0
   494      0.5878           0.4122           1736.0            858.0           2406.0
   495      0.5851           0.4149           1729.0            878.0           2393.0
   496      0.5875           0.4125           1703.0            828.0           2469.0
   497      0.5855           0.4145           1676.0            821.0           2503.0
   498      0.5779           0.4221           1689.0            910.0           2401.0
   499      0.5782           0.4218           1671.0            889.0           2440.0
   500      0.5804           0.4196           1681.0            877.0           2442.0
   501      0.5858           0.4142           1694.0            836.0           2470.0
   502      0.5802           0.4198           1664.0            862.0           2474.0
   503      0.5793           0.4207           1676.0            883.0           2441.0
