     t           p           q          AA          aa          Aa
   831      0.3415           0.6586           1183.0           4354.0           4463.0
   832      0.3393           0.6608           1125.0           4340.0           4535.0
   833      0.3379           0.6622           1155.0           4398.0           4447.0
   834      0.3330           0.6670           1156.0           4496.0           4348.0
   835      0.3336           0.6665           1099.0           4428.0           4473.0
   836      0.3362           0.6638           1124.0           4400.0           4476.0
   837      0.3397           0.6604           1186.0           4393.0           4421.0
   838      0.3367           0.6634           1130.0           4397.0           4473.0
   839      0.3363           0.6637           1111.0           4385.0           4504.0
   840      0.3372           0.6628           1143.0           4399.0           4458.0
   841      0.3340           0.6660           1109.0           4429.0           4462.0
   842      0.3357           0.6643           1102.0           4388.0           4510.0
   843      0.3291           0.6709           1075.0           4493.0           4432.0
   844      0.3291           0.6709           1063.0           4481.0           4456.0
   845      0.3336           0.6664           1145.0           4473.0           4382.0
   846      0.3338           0.6663           1124.0           4449.0           4427.0
   847      0.3368           0.6632           1170.0           4434.0           4396.0
   848      0.3366           0.6635           1099.0           4368.0           4533.0
   849      0.3351           0.6649           1094.0           4392.0           4514.0
   850      0.3385           0.6616           1141.0           4372.0           4487.0
   851      0.3373           0.6628           1146.0           4401.0           4453.0
   852      0.3334           0.6666           1118.0           4450.0           4432.0
   853      0.3331           0.6670           1111.0           4450.0           4439.0
   854      0.3378           0.6623           1135.0           4380.0           4485.0
   855      0.3321           0.6680           1106.0           4465.0           4429.0
   856      0.3378           0.6623           1157.0           4402.0           4441.0
   857      0.3390           0.6611           1180.0           4401.0           4419.0
   858      0.3356           0.6645           1120.0           4409.0           4471.0
   859      0.3421           0.6579           1193.0           4351.0           4456.0
   860      0.3462           0.6538           1211.0           4287.0           4502.0
   861      0.3413           0.6588           1119.0           4294.0           4587.0
   862      0.3386           0.6615           1131.0           4360.0           4509.0
   863      0.3433           0.6567           1173.0           4307.0           4520.0
   864      0.3443           0.6557           1142.0           4256.0           4602.0
   865      0.3374           0.6627           1113.0           4366.0           4521.0
   866      0.3382           0.6618           1117.0           4353.0           4530.0
   867      0.3399           0.6602           1169.0           4372.0           4459.0
   868      0.3434           0.6567           1149.0           4282.0           4569.0
   869      0.3433           0.6568           1239.0           4374.0           4387.0
   870      0.3465           0.6535           1208.0           4278.0           4514.0
   871      0.3490           0.6510           1211.0           4231.0           4558.0
   872      0.3467           0.6533           1196.0           4262.0           4542.0
   873      0.3459           0.6541           1182.0           4264.0           4554.0
   874      0.3544           0.6456           1269.0           4181.0           4550.0
   875      0.3588           0.6412           1294.0           4118.0           4588.0
   876      0.3605           0.6395           1292.0           4082.0           4626.0
   877      0.3601           0.6400           1309.0           4108.0           4583.0
   878      0.3591           0.6410           1284.0           4103.0           4613.0
   879      0.3563           0.6438           1269.0           4144.0           4587.0
   880      0.3552           0.6448           1245.0           4141.0           4614.0
   881      0.3540           0.6460           1272.0           4192.0           4536.0
   882      0.3519           0.6482           1223.0           4186.0           4591.0
   883      0.3514           0.6487           1231.0           4204.0           4565.0
   884      0.3473           0.6527           1199.0           4253.0           4548.0
   885      0.3536           0.6464           1264.0           4192.0           4544.0
   886      0.3529           0.6472           1234.0           4177.0           4589.0
   887      0.3497           0.6504           1235.0           4242.0           4523.0
   888      0.3449           0.6551           1159.0           4261.0           4580.0
   889      0.3401           0.6600           1128.0           4327.0           4545.0
   890      0.3402           0.6598           1164.0           4360.0           4476.0
   891      0.3388           0.6612           1126.0           4350.0           4524.0
   892      0.3440           0.6560           1161.0           4281.0           4558.0
   893      0.3465           0.6536           1203.0           4274.0           4523.0
   894      0.3440           0.6560           1191.0           4311.0           4498.0
   895      0.3481           0.6520           1215.0           4254.0           4531.0
   896      0.3464           0.6537           1213.0           4286.0           4501.0
   897      0.3440           0.6561           1164.0           4285.0           4551.0
   898      0.3478           0.6522           1194.0           4238.0           4568.0
   899      0.3421           0.6579           1154.0           4312.0           4534.0
   900      0.3452           0.6548           1203.0           4299.0           4498.0
   901      0.3452           0.6548           1205.0           4301.0           4494.0
   902      0.3512           0.6489           1238.0           4215.0           4547.0
   903      0.3550           0.6450           1218.0           4118.0           4664.0
   904      0.3552           0.6449           1269.0           4166.0           4565.0
   905      0.3586           0.6414           1261.0           4089.0           4650.0
   906      0.3603           0.6398           1327.0           4122.0           4551.0
   907      0.3648           0.6353           1330.0           4035.0           4635.0
   908      0.3681           0.6320           1350.0           3989.0           4661.0
   909      0.3750           0.6251           1409.0           3910.0           4681.0
   910      0.3748           0.6252           1406.0           3910.0           4684.0
   911      0.3807           0.6194           1439.0           3826.0           4735.0
   912      0.3774           0.6227           1452.0           3905.0           4643.0
   913      0.3779           0.6221           1435.0           3877.0           4688.0
   914      0.3814           0.6187           1436.0           3809.0           4755.0
   915      0.3757           0.6244           1441.0           3928.0           4631.0
   916      0.3745           0.6256           1396.0           3907.0           4697.0
   917      0.3720           0.6281           1377.0           3938.0           4685.0
   918      0.3722           0.6279           1366.0           3923.0           4711.0
   919      0.3702           0.6298           1332.0           3928.0           4740.0
   920      0.3676           0.6325           1322.0           3971.0           4707.0
   921      0.3674           0.6327           1358.0           4011.0           4631.0
   922      0.3677           0.6323           1375.0           4021.0           4604.0
   923      0.3739           0.6261           1431.0           3953.0           4616.0
   924      0.3755           0.6246           1408.0           3899.0           4693.0
   925      0.3752           0.6249           1414.0           3911.0           4675.0
   926      0.3753           0.6248           1416.0           3911.0           4673.0
   927      0.3721           0.6279           1384.0           3942.0           4674.0
   928      0.3662           0.6338           1305.0           3981.0           4714.0
   929      0.3660           0.6340           1346.0           4026.0           4628.0
   930      0.3642           0.6358           1354.0           4070.0           4576.0
   931      0.3712           0.6289           1371.0           3948.0           4681.0
   932      0.3689           0.6311           1379.0           4001.0           4620.0
   933      0.3697           0.6303           1364.0           3970.0           4666.0
   934      0.3765           0.6235           1355.0           3825.0           4820.0
   935      0.3781           0.6220           1424.0           3863.0           4713.0
   936      0.3806           0.6195           1522.0           3911.0           4567.0
   937      0.3726           0.6274           1417.0           3965.0           4618.0
   938      0.3753           0.6248           1410.0           3905.0           4685.0
   939      0.3792           0.6208           1490.0           3906.0           4604.0
   940      0.3801           0.6199           1464.0           3862.0           4674.0
   941      0.3800           0.6200           1435.0           3835.0           4730.0
   942      0.3818           0.6183           1470.0           3835.0           4695.0
   943      0.3843           0.6158           1514.0           3829.0           4657.0
   944      0.3880           0.6121           1520.0           3761.0           4719.0
   945      0.3869           0.6132           1491.0           3754.0           4755.0
   946      0.3913           0.6088           1566.0           3741.0           4693.0
   947      0.3888           0.6112           1518.0           3742.0           4740.0
   948      0.3781           0.6219           1426.0           3864.0           4710.0
   949      0.3753           0.6248           1457.0           3952.0           4591.0
   950      0.3808           0.6192           1485.0           3869.0           4646.0
   951      0.3826           0.6175           1437.0           3786.0           4777.0
   952      0.3760           0.6240           1454.0           3934.0           4612.0
   953      0.3747           0.6254           1404.0           3911.0           4685.0
   954      0.3801           0.6200           1435.0           3834.0           4731.0
   955      0.3827           0.6174           1451.0           3798.0           4751.0
   956      0.3836           0.6164           1508.0           3836.0           4656.0
   957      0.3787           0.6214           1399.0           3826.0           4775.0
   958      0.3736           0.6265           1413.0           3942.0           4645.0
   959      0.3695           0.6306           1373.0           3984.0           4643.0
   960      0.3702           0.6298           1376.0           3972.0           4652.0
   961      0.3715           0.6286           1364.0           3935.0           4701.0
   962      0.3686           0.6315           1310.0           3939.0           4751.0
   963      0.3668           0.6332           1354.0           4018.0           4628.0
   964      0.3659           0.6342           1309.0           3992.0           4699.0
   965      0.3674           0.6327           1353.0           4006.0           4641.0
   966      0.3673           0.6328           1372.0           4027.0           4601.0
   967      0.3716           0.6284           1382.0           3950.0           4668.0
   968      0.3710           0.6291           1362.0           3943.0           4695.0
   969      0.3694           0.6306           1378.0           3990.0           4632.0
   970      0.3700           0.6301           1360.0           3961.0           4679.0
   971      0.3714           0.6287           1357.0           3930.0           4713.0
   972      0.3719           0.6282           1399.0           3962.0           4639.0
   973      0.3795           0.6205           1432.0           3842.0           4726.0
   974      0.3798           0.6202           1464.0           3868.0           4668.0
   975      0.3827           0.6173           1443.0           3789.0           4768.0
   976      0.3791           0.6210           1469.0           3888.0           4643.0
   977      0.3826           0.6174           1432.0           3780.0           4788.0
   978      0.3863           0.6137           1441.0           3715.0           4844.0
   979      0.3837           0.6163           1439.0           3765.0           4796.0
   980      0.3849           0.6152           1469.0           3772.0           4759.0
   981      0.3880           0.6120           1500.0           3740.0           4760.0
   982      0.3780           0.6221           1439.0           3880.0           4681.0
   983      0.3809           0.6192           1426.0           3809.0           4765.0
   984      0.3826           0.6174           1482.0           3830.0           4688.0
   985      0.3831           0.6170           1447.0           3786.0           4767.0
   986      0.3819           0.6182           1403.0           3766.0           4831.0
   987      0.3842           0.6159           1444.0           3761.0           4795.0
   988      0.3814           0.6186           1485.0           3857.0           4658.0
   989      0.3830           0.6171           1451.0           3792.0           4757.0
   990      0.3788           0.6213           1389.0           3814.0           4797.0
   991      0.3756           0.6244           1391.0           3879.0           4730.0
   992      0.3759           0.6242           1382.0           3865.0           4753.0
   993      0.3750           0.6251           1379.0           3880.0           4741.0
   994      0.3771           0.6229           1434.0           3892.0           4674.0
   995      0.3753           0.6247           1442.0           3936.0           4622.0
   996      0.3767           0.6233           1441.0           3907.0           4652.0
   997      0.3732           0.6269           1377.0           3914.0           4709.0
   998      0.3718           0.6282           1394.0           3958.0           4648.0
   999      0.3682           0.6318           1320.0           3956.0           4724.0
Equilibrium is 0
