     t           p           q          AA          aa          Aa
    77      0.5585           0.4415           1532.0            947.0           2521.0
    78      0.5545           0.4455           1508.0            963.0           2529.0
    79      0.5512           0.4488           1508.0            996.0           2496.0
    80      0.5500           0.4500           1545.0           1045.0           2410.0
    81      0.5497           0.4503           1541.0           1044.0           2415.0
    82      0.5491           0.4509           1530.0           1039.0           2431.0
    83      0.5535           0.4465           1524.0            989.0           2487.0
    84      0.5527           0.4473           1492.0            965.0           2543.0
    85      0.5487           0.4513           1499.0           1012.0           2489.0
    86      0.5517           0.4483           1542.0           1025.0           2433.0
    87      0.5488           0.4512           1553.0           1065.0           2382.0
    88      0.5476           0.4524           1508.0           1032.0           2460.0
    89      0.5437           0.4563           1453.0           1016.0           2531.0
    90      0.5429           0.4571           1493.0           1064.0           2443.0
    91      0.5474           0.4526           1539.0           1065.0           2396.0
    92      0.5425           0.4575           1456.0           1031.0           2513.0
    93      0.5414           0.4586           1452.0           1038.0           2510.0
    94      0.5414           0.4586           1498.0           1084.0           2418.0
    95      0.5474           0.4526           1478.0           1004.0           2518.0
    96      0.5413           0.4587           1441.0           1028.0           2531.0
    97      0.5391           0.4609           1441.0           1050.0           2509.0
    98      0.5417           0.4583           1464.0           1047.0           2489.0
    99      0.5453           0.4547           1461.0           1008.0           2531.0
   100      0.5458           0.4542           1483.0           1025.0           2492.0
   101      0.5477           0.4523           1508.0           1031.0           2461.0
   102      0.5474           0.4526           1507.0           1033.0           2460.0
   103      0.5486           0.4514           1494.0           1008.0           2498.0
   104      0.5448           0.4552           1482.0           1034.0           2484.0
   105      0.5433           0.4567           1474.0           1041.0           2485.0
   106      0.5461           0.4539           1486.0           1025.0           2489.0
   107      0.5488           0.4512           1501.0           1013.0           2486.0
   108      0.5525           0.4475           1545.0           1020.0           2435.0
   109      0.5603           0.4397           1560.0            957.0           2483.0
   110      0.5666           0.4334           1605.0            939.0           2456.0
   111      0.5707           0.4293           1649.0            942.0           2409.0
   112      0.5805           0.4195           1696.0            891.0           2413.0
   113      0.5792           0.4208           1649.0            857.0           2494.0
   114      0.5749           0.4251           1640.0            891.0           2469.0
   115      0.5647           0.4353           1609.0            962.0           2429.0
   116      0.5583           0.4417           1566.0            983.0           2451.0
   117      0.5630           0.4370           1599.0            969.0           2432.0
   118      0.5635           0.4365           1589.0            954.0           2457.0
   119      0.5745           0.4255           1652.0            907.0           2441.0
   120      0.5825           0.4175           1682.0            857.0           2461.0
   121      0.5871           0.4129           1730.0            859.0           2411.0
   122      0.5869           0.4131           1697.0            828.0           2475.0
   123      0.5808           0.4192           1705.0            897.0           2398.0
   124      0.5816           0.4184           1686.0            870.0           2444.0
   125      0.5765           0.4235           1682.0            917.0           2401.0
   126      0.5725           0.4275           1642.0            917.0           2441.0
   127      0.5780           0.4220           1674.0            894.0           2432.0
   128      0.5830           0.4170           1686.0            856.0           2458.0
   129      0.5856           0.4144           1719.0            863.0           2418.0
   130      0.5858           0.4142           1717.0            859.0           2424.0
   131      0.5917           0.4083           1740.0            823.0           2437.0
   132      0.5836           0.4164           1712.0            876.0           2412.0
   133      0.5864           0.4136           1749.0            885.0           2366.0
   134      0.5878           0.4122           1726.0            848.0           2426.0
   135      0.5917           0.4083           1769.0            852.0           2379.0
   136      0.5907           0.4093           1759.0            852.0           2389.0
   137      0.5865           0.4135           1695.0            830.0           2475.0
   138      0.5809           0.4191           1664.0            855.0           2481.0
   139      0.5752           0.4248           1678.0            926.0           2396.0
   140      0.5774           0.4226           1695.0            921.0           2384.0
   141      0.5778           0.4222           1665.0            887.0           2448.0
   142      0.5752           0.4248           1677.0            925.0           2398.0
   143      0.5758           0.4242           1665.0            907.0           2428.0
   144      0.5827           0.4173           1691.0            864.0           2445.0
   145      0.5740           0.4260           1641.0            901.0           2458.0
   146      0.5706           0.4294           1644.0            938.0           2418.0
   147      0.5672           0.4328           1592.0            920.0           2488.0
   148      0.5710           0.4290           1634.0            924.0           2442.0
   149      0.5775           0.4225           1657.0            882.0           2461.0
   150      0.5793           0.4207           1668.0            875.0           2457.0
   151      0.5812           0.4188           1703.0            891.0           2406.0
   152      0.5695           0.4305           1621.0            926.0           2453.0
   153      0.5709           0.4291           1657.0            948.0           2395.0
   154      0.5699           0.4301           1614.0            915.0           2471.0
   155      0.5695           0.4305           1654.0            959.0           2387.0
   156      0.5757           0.4243           1661.0            904.0           2435.0
   157      0.5800           0.4200           1664.0            864.0           2472.0
   158      0.5783           0.4217           1665.0            882.0           2453.0
   159      0.5771           0.4229           1634.0            863.0           2503.0
   160      0.5753           0.4247           1661.0            908.0           2431.0
   161      0.5736           0.4264           1632.0            896.0           2472.0
   162      0.5745           0.4255           1638.0            893.0           2469.0
   163      0.5719           0.4281           1635.0            916.0           2449.0
   164      0.5798           0.4202           1680.0            882.0           2438.0
   165      0.5882           0.4118           1722.0            840.0           2438.0
   166      0.5888           0.4112           1739.0            851.0           2410.0
   167      0.5895           0.4105           1754.0            859.0           2387.0
   168      0.5919           0.4081           1754.0            835.0           2411.0
   169      0.5904           0.4096           1759.0            855.0           2386.0
   170      0.5994           0.4006           1822.0            828.0           2350.0
   171      0.6064           0.3936           1841.0            777.0           2382.0
   172      0.6064           0.3936           1831.0            767.0           2402.0
   173      0.6015           0.3985           1787.0            772.0           2441.0
   174      0.5996           0.4004           1787.0            791.0           2422.0
   175      0.6025           0.3975           1825.0            800.0           2375.0
   176      0.6067           0.3933           1839.0            772.0           2389.0
   177      0.6008           0.3992           1820.0            812.0           2368.0
   178      0.6048           0.3952           1842.0            794.0           2364.0
   179      0.5958           0.4042           1782.0            824.0           2394.0
   180      0.5919           0.4081           1744.0            825.0           2431.0
   181      0.5905           0.4095           1763.0            858.0           2379.0
   182      0.6028           0.3972           1830.0            802.0           2368.0
   183      0.5986           0.4014           1800.0            814.0           2386.0
   184      0.6049           0.3951           1836.0            787.0           2377.0
   185      0.6028           0.3972           1794.0            766.0           2440.0
   186      0.5921           0.4079           1713.0            792.0           2495.0
   187      0.6005           0.3995           1778.0            773.0           2449.0
   188      0.5983           0.4017           1800.0            817.0           2383.0
   189      0.5900           0.4100           1723.0            823.0           2454.0
   190      0.5928           0.4072           1788.0            860.0           2352.0
   191      0.5911           0.4089           1743.0            832.0           2425.0
   192      0.5855           0.4145           1709.0            854.0           2437.0
   193      0.5816           0.4184           1719.0            903.0           2378.0
   194      0.5796           0.4204           1690.0            894.0           2416.0
   195      0.5904           0.4096           1756.0            852.0           2392.0
   196      0.5953           0.4047           1761.0            808.0           2431.0
   197      0.6061           0.3939           1831.0            770.0           2399.0
   198      0.6180           0.3820           1898.0            718.0           2384.0
   199      0.6218           0.3782           1906.0            688.0           2406.0
   200      0.6264           0.3736           1966.0            702.0           2332.0
   201      0.6228           0.3772           1947.0            719.0           2334.0
   202      0.6274           0.3726           1966.0            692.0           2342.0
   203      0.6281           0.3719           1990.0            709.0           2301.0
   204      0.6291           0.3709           1990.0            699.0           2311.0
   205      0.6315           0.3685           1984.0            669.0           2347.0
   206      0.6321           0.3679           2017.0            696.0           2287.0
   207      0.6410           0.3590           2044.0            634.0           2322.0
   208      0.6396           0.3604           2065.0            669.0           2266.0
   209      0.6416           0.3584           2068.0            652.0           2280.0
   210      0.6442           0.3558           2073.0            631.0           2296.0
   211      0.6449           0.3551           2054.0            605.0           2341.0
   212      0.6450           0.3550           2058.0            608.0           2334.0
   213      0.6349           0.3651           2020.0            671.0           2309.0
   214      0.6379           0.3621           2048.0            669.0           2283.0
   215      0.6461           0.3539           2051.0            590.0           2359.0
   216      0.6471           0.3529           2099.0            628.0           2273.0
   217      0.6492           0.3508           2111.0            619.0           2270.0
   218      0.6470           0.3530           2083.0            613.0           2304.0
   219      0.6492           0.3508           2120.0            628.0           2252.0
   220      0.6476           0.3524           2100.0            624.0           2276.0
   221      0.6427           0.3573           2065.0            638.0           2297.0
   222      0.6486           0.3514           2085.0            599.0           2316.0
   223      0.6491           0.3509           2128.0            637.0           2235.0
   224      0.6546           0.3454           2122.0            576.0           2302.0
   225      0.6557           0.3443           2150.0            593.0           2257.0
   226      0.6503           0.3497           2124.0            621.0           2255.0
   227      0.6501           0.3499           2114.0            613.0           2273.0
   228      0.6564           0.3436           2163.0            599.0           2238.0
   229      0.6550           0.3450           2176.0            626.0           2198.0
   230      0.6550           0.3450           2149.0            599.0           2252.0
   231      0.6541           0.3459           2142.0            601.0           2257.0
   232      0.6479           0.3521           2121.0            642.0           2237.0
   233      0.6523           0.3477           2120.0            597.0           2283.0
   234      0.6508           0.3492           2074.0            566.0           2360.0
   235      0.6480           0.3520           2064.0            584.0           2352.0
   236      0.6480           0.3520           2098.0            618.0           2284.0
   237      0.6471           0.3529           2078.0            607.0           2315.0
   238      0.6554           0.3446           2162.0            608.0           2230.0
   239      0.6581           0.3419           2178.0            597.0           2225.0
   240      0.6646           0.3354           2225.0            579.0           2196.0
   241      0.6613           0.3387           2188.0            575.0           2237.0
   242      0.6647           0.3353           2212.0            565.0           2223.0
   243      0.6623           0.3377           2209.0            586.0           2205.0
   244      0.6542           0.3458           2118.0            576.0           2306.0
   245      0.6505           0.3495           2100.0            595.0           2305.0
   246      0.6477           0.3523           2083.0            606.0           2311.0
   247      0.6531           0.3469           2130.0            599.0           2271.0
   248      0.6509           0.3491           2125.0            616.0           2259.0
   249      0.6441           0.3559           2063.0            622.0           2315.0
   250      0.6395           0.3605           2058.0            663.0           2279.0
   251      0.6463           0.3537           2102.0            639.0           2259.0
   252      0.6436           0.3564           2072.0            636.0           2292.0
   253      0.6488           0.3512           2098.0            610.0           2292.0
   254      0.6505           0.3495           2140.0            635.0           2225.0
   255      0.6530           0.3470           2148.0            618.0           2234.0
   256      0.6594           0.3406           2160.0            566.0           2274.0
   257      0.6667           0.3333           2262.0            595.0           2143.0
   258      0.6666           0.3334           2213.0            547.0           2240.0
   259      0.6638           0.3362           2201.0            563.0           2236.0
   260      0.6696           0.3304           2248.0            552.0           2200.0
   261      0.6766           0.3234           2283.0            517.0           2200.0
   262      0.6795           0.3205           2300.0            505.0           2195.0
   263      0.6740           0.3260           2280.0            540.0           2180.0
   264      0.6759           0.3241           2267.0            508.0           2225.0
   265      0.6797           0.3203           2322.0            525.0           2153.0
   266      0.6790           0.3210           2311.0            521.0           2168.0
   267      0.6690           0.3310           2266.0            576.0           2158.0
   268      0.6738           0.3262           2282.0            544.0           2174.0
   269      0.6721           0.3279           2261.0            540.0           2199.0
   270      0.6704           0.3296           2248.0            544.0           2208.0
   271      0.6752           0.3248           2269.0            517.0           2214.0
   272      0.6646           0.3354           2203.0            557.0           2240.0
   273      0.6701           0.3299           2250.0            549.0           2201.0
   274      0.6685           0.3315           2229.0            544.0           2227.0
   275      0.6657           0.3343           2229.0            572.0           2199.0
   276      0.6666           0.3334           2224.0            558.0           2218.0
   277      0.6634           0.3366           2200.0            566.0           2234.0
   278      0.6584           0.3416           2183.0            599.0           2218.0
   279      0.6576           0.3424           2181.0            605.0           2214.0
   280      0.6518           0.3482           2125.0            607.0           2268.0
   281      0.6568           0.3432           2180.0            612.0           2208.0
   282      0.6556           0.3444           2140.0            584.0           2276.0
   283      0.6531           0.3469           2141.0            610.0           2249.0
   284      0.6431           0.3569           2073.0            642.0           2285.0
   285      0.6416           0.3584           2063.0            647.0           2290.0
   286      0.6426           0.3574           2064.0            638.0           2298.0
   287      0.6503           0.3497           2092.0            589.0           2319.0
   288      0.6505           0.3495           2103.0            598.0           2299.0
   289      0.6586           0.3414           2159.0            573.0           2268.0
   290      0.6631           0.3369           2181.0            550.0           2269.0
   291      0.6644           0.3356           2206.0            562.0           2232.0
   292      0.6712           0.3288           2242.0            530.0           2228.0
   293      0.6757           0.3243           2274.0            517.0           2209.0
   294      0.6713           0.3287           2243.0            530.0           2227.0
   295      0.6769           0.3231           2267.0            498.0           2235.0
   296      0.6777           0.3223           2289.0            512.0           2199.0
   297      0.6792           0.3208           2326.0            534.0           2140.0
   298      0.6816           0.3184           2293.0            477.0           2230.0
   299      0.6845           0.3155           2353.0            508.0           2139.0
   300      0.6791           0.3209           2276.0            485.0           2239.0
   301      0.6779           0.3221           2319.0            540.0           2141.0
   302      0.6815           0.3185           2311.0            496.0           2193.0
   303      0.6785           0.3215           2321.0            536.0           2143.0
   304      0.6776           0.3224           2284.0            508.0           2208.0
   305      0.6844           0.3156           2308.0            464.0           2228.0
   306      0.6790           0.3210           2296.0            506.0           2198.0
   307      0.6731           0.3269           2256.0            525.0           2219.0
   308      0.6732           0.3268           2277.0            545.0           2178.0
   309      0.6707           0.3293           2241.0            534.0           2225.0
   310      0.6729           0.3271           2257.0            528.0           2215.0
   311      0.6712           0.3288           2280.0            568.0           2152.0
   312      0.6679           0.3321           2229.0            550.0           2221.0
   313      0.6726           0.3274           2232.0            506.0           2262.0
   314      0.6710           0.3290           2258.0            548.0           2194.0
   315      0.6791           0.3209           2290.0            499.0           2211.0
   316      0.6831           0.3169           2310.0            479.0           2211.0
   317      0.6835           0.3165           2350.0            515.0           2135.0
   318      0.6820           0.3180           2355.0            535.0           2110.0
   319      0.6837           0.3163           2317.0            480.0           2203.0
   320      0.6808           0.3192           2311.0            503.0           2186.0
   321      0.6768           0.3232           2301.0            533.0           2166.0
   322      0.6793           0.3207           2295.0            502.0           2203.0
   323      0.6799           0.3201           2346.0            547.0           2107.0
   324      0.6881           0.3119           2386.0            505.0           2109.0
   325      0.6932           0.3068           2422.0            490.0           2088.0
   326      0.6962           0.3038           2414.0            452.0           2134.0
   327      0.6910           0.3090           2388.0            478.0           2134.0
   328      0.6825           0.3175           2338.0            513.0           2149.0
   329      0.6814           0.3186           2318.0            504.0           2178.0
   330      0.6877           0.3123           2372.0            495.0           2133.0
   331      0.6934           0.3066           2422.0            488.0           2090.0
   332      0.6961           0.3039           2413.0            452.0           2135.0
   333      0.7009           0.2991           2472.0            463.0           2065.0
   334      0.7027           0.2973           2447.0            420.0           2133.0
   335      0.7019           0.2981           2479.0            460.0           2061.0
   336      0.7053           0.2947           2462.0            409.0           2129.0
   337      0.7104           0.2896           2511.0            407.0           2082.0
   338      0.7088           0.2912           2538.0            450.0           2012.0
   339      0.7043           0.2957           2508.0            465.0           2027.0
   340      0.7049           0.2951           2486.0            437.0           2077.0
   341      0.7032           0.2968           2489.0            457.0           2054.0
   342      0.6929           0.3071           2382.0            453.0           2165.0
   343      0.6959           0.3041           2407.0            448.0           2145.0
   344      0.6945           0.3055           2396.0            451.0           2153.0
   345      0.6919           0.3081           2402.0            483.0           2115.0
   346      0.6892           0.3108           2378.0            486.0           2136.0
   347      0.6945           0.3055           2408.0            463.0           2129.0
   348      0.6917           0.3083           2358.0            441.0           2201.0
   349      0.6944           0.3056           2411.0            467.0           2122.0
   350      0.7019           0.2981           2476.0            457.0           2067.0
   351      0.7048           0.2952           2487.0            439.0           2074.0
   352      0.7086           0.2914           2516.0            430.0           2054.0
   353      0.7086           0.2914           2507.0            421.0           2072.0
   354      0.7056           0.2944           2481.0            425.0           2094.0
   355      0.7055           0.2945           2478.0            423.0           2099.0
   356      0.7079           0.2921           2506.0            427.0           2067.0
   357      0.7166           0.2834           2559.0            393.0           2048.0
   358      0.7199           0.2801           2581.0            382.0           2037.0
   359      0.7130           0.2870           2549.0            419.0           2032.0
   360      0.7115           0.2885           2515.0            400.0           2085.0
   361      0.7151           0.2849           2578.0            427.0           1995.0
   362      0.7196           0.2804           2618.0            422.0           1960.0
   363      0.7171           0.2829           2569.0            398.0           2033.0
   364      0.7151           0.2849           2554.0            403.0           2043.0
   365      0.7109           0.2891           2532.0            423.0           2045.0
   366      0.7054           0.2946           2494.0            440.0           2066.0
   367      0.7040           0.2960           2497.0            457.0           2046.0
   368      0.7011           0.2989           2456.0            445.0           2099.0
   369      0.6985           0.3015           2440.0            455.0           2105.0
   370      0.7024           0.2976           2471.0            447.0           2082.0
   371      0.6979           0.3021           2442.0            463.0           2095.0
   372      0.6976           0.3024           2464.0            488.0           2048.0
   373      0.7036           0.2964           2445.0            409.0           2146.0
   374      0.7083           0.2917           2518.0            435.0           2047.0
   375      0.7147           0.2853           2563.0            416.0           2021.0
   376      0.7134           0.2866           2568.0            434.0           1998.0
   377      0.7093           0.2907           2512.0            419.0           2069.0
   378      0.7053           0.2947           2510.0            457.0           2033.0
   379      0.7119           0.2881           2544.0            425.0           2031.0
   380      0.7192           0.2808           2591.0            399.0           2010.0
   381      0.7241           0.2759           2622.0            381.0           1997.0
   382      0.7294           0.2706           2661.0            367.0           1972.0
   383      0.7306           0.2694           2673.0            367.0           1960.0
   384      0.7258           0.2742           2625.0            367.0           2008.0
   385      0.7286           0.2714           2646.0            360.0           1994.0
   386      0.7305           0.2695           2680.0            375.0           1945.0
   387      0.7221           0.2779           2621.0            400.0           1979.0
   388      0.7154           0.2846           2560.0            406.0           2034.0
   389      0.7143           0.2857           2570.0            427.0           2003.0
   390      0.7084           0.2916           2506.0            422.0           2072.0
   391      0.7057           0.2943           2491.0            434.0           2075.0
   392      0.7086           0.2914           2513.0            427.0           2060.0
   393      0.7103           0.2897           2536.0            433.0           2031.0
   394      0.7061           0.2939           2523.0            462.0           2015.0
   395      0.7077           0.2923           2489.0            412.0           2099.0
   396      0.7079           0.2921           2510.0            431.0           2059.0
   397      0.7063           0.2937           2489.0            426.0           2085.0
   398      0.7081           0.2919           2484.0            403.0           2113.0
   399      0.7057           0.2943           2489.0            432.0           2079.0
   400      0.7130           0.2870           2567.0            437.0           1996.0
   401      0.7178           0.2822           2570.0            392.0           2038.0
   402      0.7242           0.2758           2624.0            382.0           1994.0
   403      0.7247           0.2753           2635.0            388.0           1977.0
   404      0.7257           0.2743           2630.0            373.0           1997.0
   405      0.7200           0.2800           2579.0            379.0           2042.0
   406      0.7157           0.2843           2578.0            421.0           2001.0
   407      0.7177           0.2823           2595.0            418.0           1987.0
   408      0.7323           0.2677           2692.0            369.0           1939.0
   409      0.7338           0.2662           2703.0            365.0           1932.0
   410      0.7309           0.2691           2684.0            375.0           1941.0
   411      0.7333           0.2667           2683.0            350.0           1967.0
   412      0.7328           0.2672           2694.0            366.0           1940.0
   413      0.7340           0.2660           2688.0            348.0           1964.0
   414      0.7283           0.2717           2639.0            356.0           2005.0
   415      0.7378           0.2622           2730.0            352.0           1918.0
   416      0.7483           0.2517           2813.0            330.0           1857.0
   417      0.7485           0.2515           2815.0            330.0           1855.0
   418      0.7498           0.2502           2817.0            319.0           1864.0
   419      0.7515           0.2485           2824.0            309.0           1867.0
   420      0.7542           0.2458           2845.0            303.0           1852.0
   421      0.7586           0.2414           2851.0            265.0           1884.0
   422      0.7542           0.2458           2854.0            312.0           1834.0
   423      0.7524           0.2476           2805.0            281.0           1914.0
   424      0.7568           0.2432           2848.0            280.0           1872.0
   425      0.7593           0.2407           2876.0            283.0           1841.0
   426      0.7564           0.2436           2852.0            288.0           1860.0
   427      0.7577           0.2423           2862.0            285.0           1853.0
   428      0.7607           0.2393           2893.0            286.0           1821.0
   429      0.7686           0.2314           2968.0            282.0           1750.0
   430      0.7708           0.2292           2982.0            274.0           1744.0
   431      0.7675           0.2325           2937.0            262.0           1801.0
   432      0.7642           0.2358           2945.0            303.0           1752.0
   433      0.7595           0.2405           2879.0            284.0           1837.0
   434      0.7644           0.2356           2906.0            262.0           1832.0
   435      0.7630           0.2370           2917.0            287.0           1796.0
   436      0.7622           0.2378           2915.0            293.0           1792.0
   437      0.7668           0.2332           2949.0            281.0           1770.0
   438      0.7679           0.2321           2943.0            264.0           1793.0
   439      0.7724           0.2276           2970.0            246.0           1784.0
   440      0.7836           0.2164           3062.0            226.0           1712.0
   441      0.7824           0.2176           3047.0            223.0           1730.0
   442      0.7805           0.2195           3050.0            245.0           1705.0
   443      0.7818           0.2182           3041.0            223.0           1736.0
   444      0.7887           0.2113           3118.0            231.0           1651.0
   445      0.7892           0.2108           3120.0            228.0           1652.0
   446      0.7887           0.2113           3126.0            239.0           1635.0
   447      0.7902           0.2098           3137.0            235.0           1628.0
   448      0.7900           0.2100           3128.0            228.0           1644.0
   449      0.7912           0.2088           3108.0            196.0           1696.0
   450      0.7851           0.2149           3080.0            229.0           1691.0
   451      0.7826           0.2174           3086.0            260.0           1654.0
   452      0.7834           0.2166           3059.0            225.0           1716.0
   453      0.7812           0.2188           3060.0            248.0           1692.0
   454      0.7861           0.2139           3084.0            223.0           1693.0
   455      0.7854           0.2146           3082.0            228.0           1690.0
   456      0.7753           0.2247           2991.0            238.0           1771.0
   457      0.7680           0.2320           2943.0            263.0           1794.0
   458      0.7739           0.2261           2980.0            241.0           1779.0
   459      0.7704           0.2296           2964.0            260.0           1776.0
   460      0.7663           0.2337           2945.0            282.0           1773.0
   461      0.7694           0.2306           2956.0            262.0           1782.0
   462      0.7647           0.2353           2908.0            261.0           1831.0
   463      0.7747           0.2253           3005.0            258.0           1737.0
   464      0.7773           0.2227           3028.0            255.0           1717.0
   465      0.7775           0.2225           3033.0            258.0           1709.0
   466      0.7826           0.2174           3076.0            250.0           1674.0
   467      0.7807           0.2193           3050.0            243.0           1707.0
   468      0.7722           0.2278           3003.0            281.0           1716.0
   469      0.7734           0.2266           2983.0            249.0           1768.0
   470      0.7718           0.2282           2985.0            267.0           1748.0
   471      0.7664           0.2336           2947.0            283.0           1770.0
   472      0.7640           0.2360           2910.0            270.0           1820.0
   473      0.7628           0.2372           2901.0            273.0           1826.0
   474      0.7650           0.2350           2929.0            279.0           1792.0
   475      0.7672           0.2328           2946.0            274.0           1780.0
   476      0.7685           0.2315           2958.0            273.0           1769.0
   477      0.7719           0.2281           2989.0            270.0           1741.0
   478      0.7685           0.2315           2960.0            275.0           1765.0
   479      0.7689           0.2311           2963.0            274.0           1763.0
   480      0.7733           0.2267           2988.0            255.0           1757.0
   481      0.7748           0.2252           3006.0            258.0           1736.0
   482      0.7722           0.2278           2979.0            257.0           1764.0
   483      0.7760           0.2240           2992.0            232.0           1776.0
   484      0.7763           0.2237           3016.0            253.0           1731.0
   485      0.7797           0.2203           3039.0            242.0           1719.0
   486      0.7772           0.2228           3026.0            254.0           1720.0
   487      0.7760           0.2240           3010.0            250.0           1740.0
   488      0.7766           0.2234           3012.0            246.0           1742.0
   489      0.7736           0.2264           2986.0            250.0           1764.0
   490      0.7682           0.2318           2978.0            296.0           1726.0
   491      0.7648           0.2352           2927.0            279.0           1794.0
   492      0.7642           0.2358           2929.0            287.0           1784.0
   493      0.7679           0.2321           2949.0            270.0           1781.0
   494      0.7807           0.2193           3052.0            245.0           1703.0
   495      0.7805           0.2195           3056.0            251.0           1693.0
   496      0.7817           0.2183           3049.0            232.0           1719.0
   497      0.7777           0.2223           3029.0            252.0           1719.0
   498      0.7792           0.2208           3048.0            256.0           1696.0
   499      0.7766           0.2234           3019.0            253.0           1728.0
   500      0.7696           0.2304           2960.0            264.0           1776.0
   501      0.7734           0.2266           2972.0            238.0           1790.0
   502      0.7758           0.2242           3002.0            244.0           1754.0
   503      0.7726           0.2274           2999.0            273.0           1728.0
   504      0.7692           0.2308           2953.0            261.0           1786.0
   505      0.7703           0.2297           2962.0            259.0           1779.0
   506      0.7784           0.2216           3047.0            263.0           1690.0
   507      0.7772           0.2228           3035.0            263.0           1702.0
   508      0.7775           0.2225           3015.0            240.0           1745.0
   509      0.7759           0.2241           3017.0            258.0           1725.0
   510      0.7733           0.2267           3014.0            281.0           1705.0
   511      0.7714           0.2286           2996.0            282.0           1722.0
   512      0.7702           0.2298           2963.0            261.0           1776.0
   513      0.7658           0.2342           2920.0            262.0           1818.0
   514      0.7586           0.2414           2884.0            298.0           1818.0
