t   p   q   AA   aa   Aa
65        0.4121        0.5879        1669        3427        4904
66        0.4164        0.5836        1734        3406        4860
67        0.4096        0.5904        1631        3439        4930
68        0.40075        0.59925        1592        3577        4831
69        0.40895        0.59105        1621        3442        4937
70        0.4138        0.5862        1718        3442        4840
71        0.40715        0.59285        1650        3507        4843
72        0.4025        0.5975        1657        3607        4736
73        0.4053        0.5947        1598        3492        4910
74        0.4212        0.5788        1780        3356        4864
75        0.43335        0.56665        1915        3248        4837
76        0.448        0.552        2048        3088        4864
77        0.4456        0.5544        1981        3069        4950
78        0.4508        0.5492        2024        3008        4968
79        0.44915        0.55085        2035        3052        4913
80        0.44815        0.55185        2088        3125        4787
81        0.45535        0.54465        2068        2961        4971
82        0.45025        0.54975        2004        2999        4997
83        0.4566        0.5434        2067        2935        4998
84        0.45475        0.54525        2114        3019        4867
85        0.45535        0.54465        2071        2964        4965
86        0.45225        0.54775        2051        3006        4943
87        0.4437        0.5563        1960        3086        4954
88        0.454        0.546        2053        2973        4974
89        0.4445        0.5555        1964        3074        4962
90        0.44895        0.55105        2029        3050        4921
91        0.44925        0.55075        2029        3044        4927
92        0.46415        0.53585        2164        2881        4955
93        0.46455        0.53545        2180        2889        4931
94        0.45375        0.54625        2031        2956        5013
95        0.443        0.557        2000        3140        4860
96        0.4441        0.5559        1979        3097        4924
97        0.4408        0.5592        1950        3134        4916
98        0.43655        0.56345        1951        3220        4829
99        0.4355        0.5645        1903        3193        4904
100        0.4375        0.5625        1901        3151        4948
101        0.42845        0.57155        1830        3261        4909
102        0.4309        0.5691        1850        3232        4918
103        0.4333        0.5667        1867        3201        4932
104        0.43855        0.56145        1862        3091        5047
105        0.4377        0.5623        1895        3141        4964
106        0.4385        0.5615        1932        3162        4906
107        0.4424        0.5576        1939        3091        4970
108        0.4491        0.5509        1994        3012        4994
109        0.45165        0.54835        2030        2997        4973
110        0.4434        0.5566        1984        3116        4900
111        0.45045        0.54955        2043        3034        4923
112        0.449        0.551        2054        3074        4872
113        0.4469        0.5531        2029        3091        4880
114        0.45335        0.54665        2036        2969        4995
115        0.45695        0.54305        2073        2934        4993
116        0.4663        0.5337        2165        2839        4996
117        0.47325        0.52675        2257        2792        4951
118        0.47485        0.52515        2273        2776        4951
119        0.47165        0.52835        2218        2785        4997
120        0.47565        0.52435        2283        2770        4947
121        0.4763        0.5237        2294        2768        4938
122        0.47935        0.52065        2345        2758        4897
123        0.4884        0.5116        2399        2631        4970
124        0.49795        0.50205        2462        2503        5035
125        0.50015        0.49985        2485        2482        5033
126        0.4947        0.5053        2448        2554        4998
127        0.48715        0.51285        2391        2648        4961
128        0.4799        0.5201        2319        2721        4960
129        0.47555        0.52445        2261        2750        4989
130        0.4799        0.5201        2316        2718        4966
131        0.47025        0.52975        2183        2778        5039
132        0.46585        0.53415        2163        2846        4991
133        0.45875        0.54125        2113        2938        4949
134        0.46165        0.53835        2096        2863        5041
135        0.4543        0.5457        2058        2972        4970
136        0.4564        0.5436        2086        2958        4956
137        0.4603        0.5397        2118        2912        4970
138        0.4751        0.5249        2250        2748        5002
139        0.48305        0.51695        2345        2684        4971
140        0.46915        0.53085        2205        2822        4973
141        0.4668        0.5332        2190        2854        4956
142        0.4719        0.5281        2221        2783        4996
143        0.47535        0.52465        2290        2783        4927
144        0.4712        0.5288        2211        2787        5002
145        0.46375        0.53625        2148        2873        4979
146        0.4764        0.5236        2305        2777        4918
147        0.47395        0.52605        2262        2783        4955
148        0.47095        0.52905        2171        2752        5077
149        0.47415        0.52585        2256        2773        4971
150        0.477        0.523        2239        2699        5062
151        0.4779        0.5221        2294        2736        4970
152        0.47635        0.52365        2243        2716        5041
153        0.4834        0.5166        2309        2641        5050
154        0.4839        0.5161        2377        2699        4924
155        0.48285        0.51715        2324        2667        5009
156        0.4817        0.5183        2330        2696        4974
157        0.49785        0.50215        2444        2487        5069
158        0.5059        0.4941        2609        2491        4900
159        0.50755        0.49245        2579        2428        4993
160        0.5095        0.4905        2650        2460        4890
161        0.5237        0.4763        2720        2246        5034
162        0.528        0.472        2776        2216        5008
163        0.52365        0.47635        2735        2262        5003
164        0.51905        0.48095        2641        2260        5099
165        0.51475        0.48525        2629        2334        5037
166        0.52555        0.47445        2743        2232        5025
167        0.52295        0.47705        2748        2289        4963
168        0.52445        0.47555        2785        2296        4919
169        0.52265        0.47735        2740        2287        4973
170        0.5195        0.4805        2689        2299        5012
171        0.5209        0.4791        2741        2323        4936
172        0.5302        0.4698        2811        2207        4982
173        0.53755        0.46245        2860        2109        5031
174        0.5395        0.4605        2871        2081        5048
175        0.52185        0.47815        2748        2311        4941
176        0.51975        0.48025        2700        2305        4995
177        0.529        0.471        2808        2228        4964
178        0.5229        0.4771        2744        2286        4970
179        0.5304        0.4696        2783        2175        5042
180        0.5396        0.4604        2939        2147        4914
181        0.54105        0.45895        2922        2101        4977
182        0.5495        0.4505        2975        1985        5040
183        0.5596        0.4404        3142        1950        4908
184        0.5614        0.4386        3191        1963        4846
185        0.55845        0.44155        3114        1945        4941
186        0.5559        0.4441        3074        1956        4970
187        0.56085        0.43915        3172        1955        4873
188        0.5561        0.4439        3054        1932        5014
189        0.55355        0.44645        3080        2009        4911
190        0.54545        0.45455        2996        2087        4917
191        0.5389        0.4611        2880        2102        5018
192        0.53265        0.46735        2832        2179        4989
193        0.5386        0.4614        2855        2083        5062
194        0.54675        0.45325        3011        2076        4913
195        0.55175        0.44825        2988        1953        5059
196        0.5515        0.4485        3043        2013        4944
197        0.55345        0.44655        3026        1957        5017
198        0.54655        0.45345        2933        2002        5065
199        0.55155        0.44845        3002        1971        5027
200        0.5504        0.4496        3040        2032        4928
201        0.5537        0.4463        3040        1966        4994
202        0.54195        0.45805        2924        2085        4991
203        0.5359        0.4641        2885        2167        4948
204        0.5373        0.4627        2912        2166        4922
205        0.5285        0.4715        2801        2231        4968
206        0.53825        0.46175        2952        2187        4861
207        0.54105        0.45895        2903        2082        5015
208        0.5421        0.4579        2989        2147        4864
209        0.5409        0.4591        2904        2086        5010
210        0.5292        0.4708        2793        2209        4998
211        0.51675        0.48325        2655        2320        5025
212        0.50405        0.49595        2531        2450        5019
213        0.5107        0.4893        2636        2422        4942
214        0.507        0.493        2553        2413        5034
215        0.5        0.5        2471        2471        5058
216        0.49205        0.50795        2419        2578        5003
217        0.4907        0.5093        2399        2585        5016
218        0.49455        0.50545        2425        2534        5041
219        0.49405        0.50595        2442        2561        4997
220        0.503        0.497        2555        2495        4950
221        0.50775        0.49225        2551        2396        5053
222        0.513        0.487        2638        2378        4984
223        0.52615        0.47385        2791        2268        4941
224        0.5311        0.4689        2831        2209        4960
225        0.53525        0.46475        2875        2170        4955
226        0.5356        0.4644        2830        2118        5052
227        0.5352        0.4648        2882        2178        4940
228        0.5408        0.4592        2965        2149        4886
229        0.5444        0.4556        2957        2069        4974
230        0.53885        0.46115        2877        2100        5023
231        0.53825        0.46175        2923        2158        4919
232        0.54675        0.45325        2980        2045        4975
233        0.5513        0.4487        3011        1985        5004
234        0.54545        0.45455        2979        2070        4951
235        0.54175        0.45825        2950        2115        4935
236        0.54385        0.45615        2948        2071        4981
237        0.54105        0.45895        2919        2098        4983
238        0.5507        0.4493        3036        2022        4942
239        0.55765        0.44235        3106        1953        4941
240        0.5591        0.4409        3123        1941        4936
241        0.55085        0.44915        3009        1992        4999
242        0.5444        0.4556        2971        2083        4946
243        0.56005        0.43995        3157        1956        4887
244        0.57445        0.42555        3297        1808        4895
245        0.5808        0.4192        3332        1716        4952
246        0.566        0.434        3199        1879        4922
247        0.5582        0.4418        3100        1936        4964
248        0.5597        0.4403        3137        1943        4920
249        0.56545        0.43455        3212        1903        4885
250        0.5702        0.4298        3231        1827        4942
251        0.57795        0.42205        3330        1771        4899
252        0.5872        0.4128        3437        1693        4870
253        0.58425        0.41575        3429        1744        4827
254        0.5863        0.4137        3388        1662        4950
255        0.58665        0.41335        3434        1701        4865
256        0.5884        0.4116        3476        1708        4816
257        0.5864        0.4136        3441        1713        4846
258        0.59245        0.40755        3524        1675        4801
259        0.59085        0.40915        3456        1639        4905
260        0.5959        0.4041        3563        1645        4792
261        0.5916        0.4084        3538        1706        4756
262        0.5879        0.4121        3493        1735        4772
263        0.58335        0.41665        3416        1749        4835
264        0.5905        0.4095        3467        1657        4876
265        0.59885        0.40115        3553        1576        4871
266        0.6036        0.3964        3601        1529        4870
267        0.5973        0.4027        3543        1597        4860
268        0.6051        0.3949        3654        1552        4794
269        0.60675        0.39325        3672        1537        4791
270        0.61575        0.38425        3817        1502        4681
271        0.61325        0.38675        3781        1516        4703
272        0.61385        0.38615        3834        1557        4609
273        0.61315        0.38685        3771        1508        4721
274        0.6049        0.3951        3637        1539        4824
275        0.607        0.393        3632        1492        4876
276        0.60745        0.39255        3726        1577        4697
277        0.6022        0.3978        3648        1604        4748
278        0.5999        0.4001        3587        1589        4824
279        0.5998        0.4002        3606        1610        4784
280        0.59925        0.40075        3599        1614        4787
281        0.6008        0.3992        3628        1612        4760
282        0.6042        0.3958        3603        1519        4878
283        0.59955        0.40045        3575        1584        4841
284        0.5946        0.4054        3540        1648        4812
285        0.59355        0.40645        3512        1641        4847
286        0.5901        0.4099        3481        1679        4840
287        0.58995        0.41005        3469        1670        4861
288        0.5967        0.4033        3580        1646        4774
289        0.6024        0.3976        3627        1579        4794
290        0.6127        0.3873        3755        1501        4744
291        0.6177        0.3823        3800        1446        4754
292        0.60795        0.39205        3656        1497        4847
293        0.6113        0.3887        3742        1516        4742
294        0.61655        0.38345        3787        1456        4757
295        0.6056        0.3944        3665        1553        4782
296        0.6046        0.3954        3644        1552        4804
297        0.60525        0.39475        3646        1541        4813
298        0.59335        0.40665        3481        1614        4905
299        0.59425        0.40575        3535        1650        4815
300        0.5985        0.4015        3627        1657        4716
301        0.6017        0.3983        3625        1591        4784
302        0.59235        0.40765        3470        1623        4907
303        0.5894        0.4106        3478        1690        4832
304        0.5869        0.4131        3410        1672        4918
305        0.5976        0.4024        3592        1640        4768
306        0.58615        0.41385        3433        1710        4857
307        0.5854        0.4146        3402        1694        4904
308        0.58765        0.41235        3463        1710        4827
309        0.5835        0.4165        3429        1759        4812
310        0.57685        0.42315        3340        1803        4857
311        0.57535        0.42465        3337        1830        4833
312        0.5705        0.4295        3263        1853        4884
313        0.56905        0.43095        3230        1849        4921
314        0.5777        0.4223        3375        1821        4804
315        0.57605        0.42395        3315        1794        4891
316        0.5724        0.4276        3276        1828        4896
317        0.57315        0.42685        3341        1878        4781
318        0.5708        0.4292        3267        1851        4882
319        0.568        0.432        3257        1897        4846
320        0.57635        0.42365        3342        1815        4843
321        0.58355        0.41645        3423        1752        4825
322        0.5898        0.4102        3442        1646        4912
323        0.58935        0.41065        3482        1695        4823
324        0.5979        0.4021        3590        1632        4778
325        0.5963        0.4037        3592        1666        4742
326        0.5895        0.4105        3456        1666        4878
327        0.5983        0.4017        3574        1608        4818
328        0.6004        0.3996        3609        1601        4790
329        0.59245        0.40755        3506        1657        4837
330        0.58925        0.41075        3463        1678        4859
331        0.58805        0.41195        3429        1668        4903
332        0.57785        0.42215        3308        1751        4941
333        0.58015        0.41985        3364        1761        4875
334        0.58505        0.41495        3430        1729        4841
335        0.5875        0.4125        3424        1674        4902
336        0.5962        0.4038        3563        1639        4798
337        0.59095        0.40905        3483        1664        4853
338        0.58995        0.41005        3510        1711        4779
339        0.59775        0.40225        3597        1642        4761
340        0.5987        0.4013        3579        1605        4816
341        0.609        0.391        3725        1545        4730
342        0.607        0.393        3700        1560        4740
343        0.6078        0.3922        3704        1548        4748
344        0.61135        0.38865        3767        1540        4693
345        0.6195        0.3805        3848        1458        4694
346        0.6238        0.3762        3943        1467        4590
347        0.6282        0.3718        3954        1390        4656
348        0.63095        0.36905        3959        1340        4701
349        0.6312        0.3688        4007        1383        4610
350        0.6368        0.3632        4053        1317        4630
351        0.63755        0.36245        4038        1287        4675
352        0.63605        0.36395        4102        1381        4517
353        0.64135        0.35865        4114        1287        4599
354        0.64005        0.35995        4127        1326        4547
355        0.63765        0.36235        4051        1298        4651
356        0.64515        0.35485        4176        1273        4551
357        0.64845        0.35155        4194        1225        4581
358        0.648        0.352        4199        1239        4562
359        0.63695        0.36305        4104        1365        4531
360        0.6469        0.3531        4156        1218        4626
361        0.64965        0.35035        4203        1210        4587
362        0.65065        0.34935        4202        1189        4609
363        0.63775        0.36225        4086        1331        4583
364        0.6401        0.3599        4120        1318        4562
365        0.63565        0.36435        4036        1323        4641
366        0.628        0.372        3933        1373        4694
367        0.6323        0.3677        4012        1366        4622
368        0.6285        0.3715        3936        1366        4698
369        0.6243        0.3757        3864        1378        4758
370        0.64255        0.35745        4137        1286        4577
371        0.64035        0.35965        4113        1306        4581
372        0.6522        0.3478        4233        1189        4578
373        0.6611        0.3389        4353        1131        4516
374        0.64575        0.35425        4173        1258        4569
375        0.6457        0.3543        4174        1260        4566
376        0.64425        0.35575        4197        1312        4491
377        0.6441        0.3559        4156        1274        4570
378        0.65105        0.34895        4201        1180        4619
379        0.6494        0.3506        4218        1230        4552
380        0.64675        0.35325        4166        1231        4603
381        0.6414        0.3586        4115        1287        4598
382        0.6414        0.3586        4114        1286        4600
383        0.6429        0.3571        4167        1309        4524
384        0.63215        0.36785        3998        1355        4647
385        0.62305        0.37695        3869        1408        4723
386        0.619        0.381        3772        1392        4836
387        0.6303        0.3697        3992        1386        4622
388        0.63645        0.36355        4033        1304        4663
389        0.6437        0.3563        4163        1289        4548
390        0.63415        0.36585        4016        1333        4651
391        0.62645        0.37355        3908        1379        4713
392        0.6254        0.3746        3930        1422        4648
393        0.6334        0.3666        4013        1345        4642
394        0.63035        0.36965        3954        1347        4699
395        0.6421        0.3579        4092        1250        4658
396        0.6433        0.3567        4112        1246        4642
397        0.6564        0.3436        4322        1194        4484
398        0.6537        0.3463        4289        1215        4496
399        0.6586        0.3414        4331        1159        4510
400        0.65895        0.34105        4374        1195        4431
401        0.65365        0.34635        4256        1183        4561
402        0.65285        0.34715        4254        1197        4549
403        0.65475        0.34525        4298        1203        4499
404        0.65035        0.34965        4262        1255        4483
405        0.64905        0.35095        4227        1246        4527
406        0.644        0.356        4126        1246        4628
407        0.63435        0.36565        4040        1353        4607
408        0.6313        0.3687        3990        1364        4646
409        0.63955        0.36045        4093        1302        4605
410        0.63925        0.36075        4068        1283        4649
411        0.6459        0.3541        4185        1267        4548
412        0.64365        0.35635        4119        1246        4635
413        0.63215        0.36785        4039        1396        4565
414        0.6301        0.3699        4002        1400        4598
415        0.61975        0.38025        3816        1421        4763
416        0.62        0.38        3841        1441        4718
417        0.61815        0.38185        3799        1436        4765
418        0.6087        0.3913        3700        1526        4774
419        0.60935        0.39065        3701        1514        4785
420        0.59955        0.40045        3616        1625        4759
421        0.6025        0.3975        3645        1595        4760
422        0.604        0.396        3623        1543        4834
423        0.6137        0.3863        3774        1500        4726
424        0.61865        0.38135        3850        1477        4673
425        0.6245        0.3755        3906        1416        4678
426        0.62565        0.37435        3931        1418        4651
427        0.6303        0.3697        3958        1352        4690
428        0.61625        0.38375        3803        1478        4719
429        0.61565        0.38435        3841        1528        4631
430        0.61875        0.38125        3808        1433        4759
431        0.6056        0.3944        3684        1572        4744
432        0.59225        0.40775        3487        1642        4871
433        0.58765        0.41235        3450        1697        4853
434        0.5894        0.4106        3469        1681        4850
435        0.5983        0.4017        3592        1626        4782
436        0.5945        0.4055        3537        1647        4816
437        0.60385        0.39615        3644        1567        4789
438        0.6104        0.3896        3706        1498        4796
439        0.621        0.379        3899        1479        4622
440        0.6199        0.3801        3850        1452        4698
441        0.6173        0.3827        3793        1447        4760
442        0.61205        0.38795        3715        1474        4811
443        0.60955        0.39045        3765        1574        4661
444        0.59105        0.40895        3465        1644        4891
445        0.58395        0.41605        3413        1734        4853
446        0.58365        0.41635        3402        1729        4869
447        0.5889        0.4111        3484        1706        4810
448        0.58225        0.41775        3393        1748        4859
449        0.5849        0.4151        3390        1692        4918
450        0.5925        0.4075        3502        1652        4846
451        0.59795        0.40205        3587        1628        4785
452        0.5973        0.4027        3563        1617        4820
453        0.59745        0.40255        3570        1621        4809
454        0.5998        0.4002        3613        1617        4770
455        0.60175        0.39825        3619        1584        4797
456        0.60055        0.39945        3570        1559        4871
457        0.60145        0.39855        3626        1597        4777
458        0.59915        0.40085        3604        1621        4775
459        0.60405        0.39595        3681        1600        4719
460        0.61355        0.38645        3786        1515        4699
461        0.60365        0.39635        3636        1563        4801
462        0.61705        0.38295        3802        1461        4737
463        0.6107        0.3893        3731        1517        4752
464        0.62255        0.37745        3854        1403        4743
465        0.627        0.373        3918        1378        4704
466        0.62695        0.37305        3900        1361        4739
467        0.61565        0.38435        3808        1495        4697
468        0.61845        0.38155        3834        1465        4701
469        0.6215        0.3785        3852        1422        4726
470        0.6295        0.3705        3963        1373        4664
471        0.6282        0.3718        3943        1379        4678
472        0.6325        0.3675        3990        1340        4670
473        0.64035        0.35965        4110        1303        4587
474        0.6398        0.3602        4111        1315        4574
475        0.6443        0.3557        4146        1260        4594
476        0.6361        0.3639        4022        1300        4678
477        0.63535        0.36465        4033        1326        4641
478        0.62695        0.37305        3936        1397        4667
479        0.6309        0.3691        3981        1363        4656
480        0.64685        0.35315        4186        1249        4565
481        0.64715        0.35285        4180        1237        4583
482        0.64525        0.35475        4157        1252        4591
483        0.64165        0.35835        4129        1296        4575
484        0.6379        0.3621        4083        1325        4592
485        0.6394        0.3606        4119        1331        4550
486        0.647        0.353        4191        1251        4558
487        0.64945        0.35055        4181        1192        4627
488        0.64805        0.35195        4221        1260        4519
489        0.65155        0.34845        4243        1212        4545
490        0.64895        0.35105        4228        1249        4523
491        0.6524        0.3476        4229        1181        4590
492        0.6541        0.3459        4287        1205        4508
493        0.65215        0.34785        4265        1222        4513
494        0.6489        0.3511        4200        1222        4578
495        0.6572        0.3428        4281        1137        4582
496        0.6629        0.3371        4428        1170        4402
497        0.66565        0.33435        4471        1158        4371
498        0.6776        0.3224        4546        994        4460
499        0.69515        0.30485        4797        894        4309
500        0.69975        0.30025        4883        888        4229
501        0.699        0.301        4865        885        4250
502        0.70815        0.29185        5010        847        4143
503        0.7107        0.2893        5049        835        4116
504        0.7142        0.2858        5086        802        4112
505        0.70665        0.29335        4991        858        4151
506        0.6831        0.3169        4669        1007        4324
507        0.68105        0.31895        4641        1020        4339
508        0.6901        0.3099        4759        957        4284
509        0.694        0.306        4862        982        4156
510        0.6904        0.3096        4741        933        4326
511        0.69605        0.30395        4846        925        4229
512        0.6958        0.3042        4865        949        4186
513        0.7017        0.2983        4910        876        4214
514        0.69855        0.30145        4864        893        4243
515        0.69435        0.30565        4836        949        4215
516        0.6842        0.3158        4670        986        4344
517        0.6867        0.3133        4764        1030        4206
518        0.6864        0.3136        4736        1008        4256
519        0.6889        0.3111        4765        987        4248
520        0.68125        0.31875        4623        998        4379
521        0.6818        0.3182        4612        976        4412
522        0.6804        0.3196        4630        1022        4348
523        0.6722        0.3278        4548        1104        4348
524        0.6711        0.3289        4445        1023        4532
525        0.66865        0.33135        4446        1073        4481
526        0.66145        0.33855        4378        1149        4473
527        0.6558        0.3442        4306        1190        4504
528        0.6494        0.3506        4223        1235        4542
529        0.653        0.347        4286        1226        4488
530        0.6528        0.3472        4207        1151        4642
531        0.64915        0.35085        4185        1202        4613
532        0.64575        0.35425        4185        1270        4545
533        0.65285        0.34715        4267        1210        4523
534        0.644        0.356        4128        1248        4624
535        0.65185        0.34815        4240        1203        4557
536        0.65225        0.34775        4257        1212        4531
537        0.64775        0.35225        4188        1233        4579
538        0.65165        0.34835        4256        1223        4521
539        0.6483        0.3517        4218        1252        4530
540        0.65165        0.34835        4262        1229        4509
541        0.6591        0.3409        4327        1145        4528
542        0.6609        0.3391        4330        1112        4558
543        0.6626        0.3374        4354        1102        4544
544        0.66465        0.33535        4432        1139        4429
545        0.66025        0.33975        4384        1179        4437
546        0.66035        0.33965        4392        1185        4423
547        0.66325        0.33675        4372        1107        4521
548        0.6565        0.3435        4336        1206        4458
549        0.66055        0.33945        4373        1162        4465
550        0.6617        0.3383        4374        1140        4486
551        0.65735        0.34265        4308        1161        4531
552        0.6589        0.3411        4341        1163        4496
553        0.66055        0.33945        4349        1138        4513
554        0.65985        0.34015        4305        1108        4587
555        0.65855        0.34145        4375        1204        4421
556        0.66295        0.33705        4433        1174        4393
557        0.6598        0.3402        4356        1160        4484
558        0.65505        0.34495        4295        1194        4511
559        0.64705        0.35295        4177        1236        4587
560        0.64825        0.35175        4187        1222        4591
561        0.65385        0.34615        4273        1196        4531
562        0.6457        0.3543        4153        1239        4608
563        0.65175        0.34825        4259        1224        4517
564        0.63815        0.36185        4059        1296        4645
565        0.63475        0.36525        4023        1328        4649
566        0.63915        0.36085        4070        1287        4643
567        0.63545        0.36455        4073        1364        4563
568        0.62585        0.37415        3949        1432        4619
569        0.6311        0.3689        4011        1389        4600
570        0.6221        0.3779        3872        1430        4698
571        0.6311        0.3689        3970        1348        4682
572        0.639        0.361        4116        1336        4548
573        0.63355        0.36645        3985        1314        4701
574        0.63495        0.36505        4007        1308        4685
575        0.63835        0.36165        4022        1255        4723
576        0.62905        0.37095        3931        1350        4719
577        0.6384        0.3616        4064        1296        4640
578        0.63705        0.36295        4036        1295        4669
579        0.63395        0.36605        3975        1296        4729
580        0.6276        0.3724        3956        1404        4640
581        0.62335        0.37665        3880        1413        4707
582        0.6223        0.3777        3871        1425        4704
583        0.6316        0.3684        4005        1373        4622
584        0.6304        0.3696        3973        1365        4662
585        0.6346        0.3654        4055        1363        4582
586        0.64275        0.35725        4136        1281        4583
587        0.6368        0.3632        4090        1354        4556
588        0.633        0.367        3992        1332        4676
589        0.6238        0.3762        3893        1417        4690
590        0.61765        0.38235        3796        1443        4761
591        0.6228        0.3772        3874        1418        4708
592        0.61385        0.38615        3798        1521        4681
593        0.60705        0.39295        3678        1537        4785
594        0.60485        0.39515        3671        1574        4755
595        0.6053        0.3947        3681        1575        4744
596        0.61445        0.38555        3798        1509        4693
597        0.6153        0.3847        3802        1496        4702
598        0.6267        0.3733        3946        1412        4642
599        0.6233        0.3767        3909        1443        4648
600        0.6094        0.3906        3738        1550        4712
601        0.6047        0.3953        3625        1531        4844
602        0.61695        0.38305        3827        1488        4685
603        0.61175        0.38825        3702        1467        4831
604        0.62295        0.37705        3880        1421        4699
605        0.62765        0.37235        3958        1405        4637
606        0.64025        0.35975        4071        1266        4663
607        0.64425        0.35575        4146        1261        4593
608        0.6408        0.3592        4154        1338        4508
609        0.6479        0.3521        4221        1263        4516
610        0.6459        0.3541        4192        1274        4534
611        0.64895        0.35105        4237        1258        4505
612        0.65545        0.34455        4269        1160        4571
613        0.65555        0.34445        4268        1157        4575
614        0.64875        0.35125        4192        1217        4591
615        0.63775        0.36225        4054        1299        4647
616        0.64        0.36        4077        1277        4646
617        0.64575        0.35425        4155        1240        4605
618        0.6428        0.3572        4153        1297        4550
619        0.6374        0.3626        4061        1313        4626
620        0.6458        0.3542        4184        1268        4548
621        0.6546        0.3454        4279        1187        4534
622        0.65025        0.34975        4272        1267        4461
623        0.6503        0.3497        4220        1214        4566
624        0.6552        0.3448        4303        1199        4498
625        0.6576        0.3424        4352        1200        4448
626        0.65235        0.34765        4266        1219        4515
627        0.6491        0.3509        4202        1220        4578
628        0.64265        0.35735        4173        1320        4507
629        0.645        0.355        4171        1271        4558
630        0.6422        0.3578        4105        1261        4634
631        0.6407        0.3593        4105        1291        4604
632        0.6382        0.3618        4077        1313        4610
633        0.64705        0.35295        4162        1221        4617
634        0.64475        0.35525        4166        1271        4563
635        0.6478        0.3522        4175        1219        4606
636        0.661        0.339        4337        1117        4546
637        0.6596        0.3404        4335        1143        4522
638        0.6594        0.3406        4330        1142        4528
639        0.6658        0.3342        4416        1100        4484
640        0.6651        0.3349        4443        1141        4416
641        0.6622        0.3378        4442        1198        4360
642        0.675        0.325        4510        1010        4480
643        0.6716        0.3284        4514        1082        4404
644        0.6679        0.3321        4462        1104        4434
645        0.6797        0.3203        4607        1013        4380
646        0.6726        0.3274        4559        1107        4334
647        0.66015        0.33985        4335        1132        4533
648        0.67005        0.32995        4461        1060        4479
649        0.6823        0.3177        4694        1048        4258
650        0.6776        0.3224        4594        1042        4364
651        0.677        0.323        4553        1013        4434
652        0.6774        0.3226        4613        1065        4322
653        0.6713        0.3287        4491        1065        4444
654        0.6655        0.3345        4441        1131        4428
655        0.6636        0.3364        4389        1117        4494
656        0.6581        0.3419        4314        1152        4534
657        0.6588        0.3412        4328        1152        4520
658        0.6551        0.3449        4268        1166        4566
659        0.65075        0.34925        4244        1229        4527
660        0.66135        0.33865        4367        1140        4493
661        0.65645        0.34355        4276        1147        4577
662        0.65775        0.34225        4324        1169        4507
663        0.67615        0.32385        4560        1037        4403
664        0.67995        0.32005        4587        988        4425
665        0.68995        0.31005        4755        956        4289
666        0.70015        0.29985        4930        927        4143
667        0.7016        0.2984        4928        896        4176
668        0.7061        0.2939        5013        891        4096
669        0.7127        0.2873        5088        834        4078
