t   p   q   AA   aa   Aa
740        0.5192        0.4808        1354        1162        2484
741        0.5246        0.4754        1374        1128        2498
742        0.5378        0.4622        1450        1072        2478
743        0.5485        0.4515        1530        1045        2425
744        0.5419        0.4581        1494        1075        2431
745        0.5414        0.4586        1461        1047        2492
746        0.5346        0.4654        1424        1078        2498
747        0.5301        0.4699        1402        1101        2497
748        0.5415        0.4585        1474        1059        2467
749        0.5322        0.4678        1421        1099        2480
750        0.5281        0.4719        1395        1114        2491
751        0.5205        0.4795        1336        1131        2533
752        0.52        0.48        1357        1157        2486
753        0.5372        0.4628        1409        1037        2554
754        0.5478        0.4522        1500        1022        2478
755        0.5584        0.4416        1539        955        2506
756        0.5576        0.4424        1576        1000        2424
757        0.5519        0.4481        1501        982        2517
758        0.5467        0.4533        1514        1047        2439
759        0.5446        0.4554        1512        1066        2422
760        0.568        0.432        1608        928        2464
761        0.5724        0.4276        1676        952        2372
762        0.5685        0.4315        1614        929        2457
763        0.5738        0.4262        1655        917        2428
764        0.5779        0.4221        1664        885        2451
765        0.5814        0.4186        1695        881        2424
766        0.5897        0.4103        1725        828        2447
767        0.5865        0.4135        1719        854        2427
768        0.5762        0.4238        1661        899        2440
769        0.5824        0.4176        1733        909        2358
770        0.582        0.418        1687        867        2446
771        0.5802        0.4198        1677        875        2448
772        0.5845        0.4155        1707        862        2431
773        0.5739        0.4261        1645        906        2449
774        0.5838        0.4162        1715        877        2408
775        0.5689        0.4311        1616        927        2457
776        0.5604        0.4396        1569        965        2466
777        0.5527        0.4473        1548        1021        2431
778        0.5511        0.4489        1489        978        2533
779        0.5512        0.4488        1541        1029        2430
780        0.5348        0.4652        1425        1077        2498
781        0.5286        0.4714        1398        1112        2490
782        0.5317        0.4683        1404        1087        2509
783        0.5412        0.4588        1469        1057        2474
784        0.5438        0.4562        1488        1050        2462
785        0.5323        0.4677        1394        1071        2535
786        0.5266        0.4734        1375        1109        2516
787        0.5354        0.4646        1430        1076        2494
788        0.5339        0.4661        1438        1099        2463
789        0.5239        0.4761        1383        1144        2473
790        0.5109        0.4891        1311        1202        2487
791        0.5095        0.4905        1315        1220        2465
792        0.5039        0.4961        1270        1231        2499
793        0.5084        0.4916        1282        1198        2520
794        0.5136        0.4864        1328        1192        2480
795        0.5119        0.4881        1308        1189        2503
796        0.5055        0.4945        1297        1242        2461
797        0.4953        0.5047        1206        1253        2541
798        0.4873        0.5127        1207        1334        2459
799        0.4819        0.5181        1150        1331        2519
800        0.5083        0.4917        1286        1203        2511
801        0.5376        0.4624        1426        1050        2524
802        0.5481        0.4519        1526        1045        2429
803        0.5533        0.4467        1553        1020        2427
804        0.5529        0.4471        1520        991        2489
805        0.5546        0.4454        1569        1023        2408
806        0.5616        0.4384        1571        955        2474
807        0.5552        0.4448        1536        984        2480
808        0.5584        0.4416        1541        957        2502
809        0.5496        0.4504        1523        1027        2450
810        0.5597        0.4403        1562        965        2473
811        0.5597        0.4403        1555        958        2487
812        0.5729        0.4271        1687        958        2355
813        0.5766        0.4234        1663        897        2440
814        0.5851        0.4149        1675        824        2501
815        0.5792        0.4208        1671        879        2450
816        0.5725        0.4275        1619        894        2487
817        0.5706        0.4294        1614        908        2478
818        0.5701        0.4299        1640        939        2421
819        0.5764        0.4236        1664        900        2436
820        0.5741        0.4259        1608        867        2525
821        0.5676        0.4324        1625        949        2426
822        0.5734        0.4266        1631        897        2472
823        0.5543        0.4457        1520        977        2503
824        0.5433        0.4567        1473        1040        2487
825        0.545        0.455        1481        1031        2488
826        0.5292        0.4708        1423        1131        2446
827        0.5247        0.4753        1387        1140        2473
828        0.5152        0.4848        1349        1197        2454
829        0.5233        0.4767        1395        1162        2443
830        0.5207        0.4793        1360        1153        2487
831        0.5219        0.4781        1376        1157        2467
832        0.5161        0.4839        1332        1171        2497
833        0.5073        0.4927        1274        1201        2525
834        0.5251        0.4749        1370        1119        2511
835        0.5303        0.4697        1384        1081        2535
836        0.5224        0.4776        1312        1088        2600
837        0.5147        0.4853        1327        1180        2493
838        0.5247        0.4753        1376        1129        2495
839        0.5214        0.4786        1342        1128        2530
840        0.5304        0.4696        1417        1113        2470
841        0.5489        0.4511        1510        1021        2469
842        0.5462        0.4538        1471        1009        2520
843        0.5547        0.4453        1530        983        2487
844        0.5575        0.4425        1566        991        2443
845        0.5376        0.4624        1413        1037        2550
846        0.5408        0.4592        1481        1073        2446
847        0.5429        0.4571        1486        1057        2457
848        0.5412        0.4588        1442        1030        2528
849        0.5323        0.4677        1406        1083        2511
850        0.5327        0.4673        1412        1085        2503
851        0.5508        0.4492        1526        1018        2456
852        0.5518        0.4482        1526        1008        2466
853        0.5574        0.4426        1552        978        2470
854        0.5536        0.4464        1540        1004        2456
855        0.5405        0.4595        1481        1076        2443
856        0.5395        0.4605        1453        1058        2489
857        0.5438        0.4562        1495        1057        2448
858        0.5529        0.4471        1512        983        2505
859        0.5585        0.4415        1556        971        2473
860        0.5779        0.4221        1677        898        2425
861        0.5903        0.4097        1769        866        2365
862        0.5868        0.4132        1725        857        2418
863        0.5826        0.4174        1693        867        2440
864        0.578        0.422        1696        916        2388
865        0.5708        0.4292        1644        936        2420
866        0.5738        0.4262        1662        924        2414
867        0.5764        0.4236        1652        888        2460
868        0.5757        0.4243        1659        902        2439
869        0.5755        0.4245        1643        888        2469
870        0.583        0.417        1681        851        2468
871        0.5762        0.4238        1668        906        2426
872        0.5791        0.4209        1661        870        2469
873        0.5813        0.4187        1657        844        2499
874        0.5842        0.4158        1715        873        2412
875        0.5841        0.4159        1710        869        2421
876        0.5827        0.4173        1701        874        2425
877        0.5775        0.4225        1680        905        2415
878        0.5754        0.4246        1660        906        2434
879        0.585        0.415        1696        846        2458
880        0.6025        0.3975        1839        814        2347
881        0.6025        0.3975        1839        814        2347
882        0.619        0.381        1904        714        2382
883        0.6335        0.3665        2010        675        2315
884        0.6297        0.3703        1985        688        2327
885        0.6148        0.3852        1884        736        2380
886        0.5975        0.4025        1774        799        2427
887        0.6006        0.3994        1798        792        2410
888        0.6031        0.3969        1822        791        2387
889        0.5983        0.4017        1796        813        2391
890        0.5991        0.4009        1770        779        2451
891        0.6005        0.3995        1822        817        2361
892        0.6035        0.3965        1814        779        2407
893        0.5978        0.4022        1819        841        2340
894        0.6028        0.3972        1804        776        2420
895        0.5998        0.4002        1791        793        2416
896        0.6014        0.3986        1808        794        2398
897        0.5942        0.4058        1757        815        2428
898        0.5689        0.4311        1637        948        2415
899        0.5732        0.4268        1638        906        2456
900        0.5756        0.4244        1651        895        2454
901        0.5785        0.4215        1665        880        2455
902        0.5799        0.4201        1686        887        2427
903        0.5952        0.4048        1768        816        2416
904        0.5978        0.4022        1796        818        2386
905        0.5922        0.4078        1759        837        2404
906        0.6031        0.3969        1791        760        2449
907        0.6088        0.3912        1841        753        2406
908        0.6181        0.3819        1898        717        2385
909        0.6306        0.3694        1987        681        2332
910        0.6247        0.3753        1934        687        2379
911        0.6219        0.3781        1931        712        2357
912        0.6313        0.3687        1989        676        2335
913        0.6185        0.3815        1898        713        2389
914        0.6216        0.3784        1933        717        2350
915        0.6114        0.3886        1851        737        2412
916        0.6163        0.3837        1894        731        2375
917        0.6277        0.3723        1977        700        2323
918        0.6305        0.3695        1963        658        2379
919        0.6287        0.3713        1977        690        2333
920        0.6237        0.3763        1929        692        2379
921        0.6342        0.3658        2000        658        2342
922        0.626        0.374        1935        675        2390
923        0.6139        0.3861        1900        761        2339
924        0.6208        0.3792        1933        725        2342
925        0.6188        0.3812        1934        746        2320
926        0.613        0.387        1872        742        2386
927        0.6111        0.3889        1875        764        2361
928        0.6115        0.3885        1873        758        2369
929        0.6204        0.3796        1950        746        2304
930        0.6186        0.3814        1919        733        2348
931        0.6173        0.3827        1904        731        2365
932        0.6471        0.3529        2114        643        2243
933        0.6625        0.3375        2174        549        2277
934        0.6597        0.3403        2181        584        2235
935        0.6631        0.3369        2176        545        2279
936        0.6637        0.3363        2227        590        2183
937        0.6668        0.3332        2208        540        2252
938        0.6676        0.3324        2239        563        2198
939        0.6706        0.3294        2248        542        2210
940        0.6799        0.3201        2327        528        2145
941        0.6924        0.3076        2385        461        2154
942        0.6832        0.3168        2332        500        2168
943        0.6849        0.3151        2347        498        2155
944        0.677        0.323        2306        536        2158
945        0.6772        0.3228        2302        530        2168
946        0.6695        0.3305        2234        539        2227
947        0.6708        0.3292        2245        537        2218
948        0.6695        0.3305        2262        567        2171
949        0.6646        0.3354        2218        572        2210
950        0.6689        0.3311        2248        559        2193
951        0.66        0.34        2175        575        2250
952        0.6516        0.3484        2107        591        2302
953        0.6522        0.3478        2113        591        2296
954        0.6601        0.3399        2181        580        2239
955        0.6695        0.3305        2219        524        2257
956        0.6697        0.3303        2256        559        2185
957        0.6712        0.3288        2260        548        2192
958        0.6598        0.3402        2144        546        2310
959        0.6451        0.3549        2093        642        2265
960        0.6278        0.3722        1967        689        2344
961        0.6261        0.3739        1979        718        2303
962        0.6358        0.3642        2025        667        2308
963        0.6491        0.3509        2112        621        2267
964        0.6561        0.3439        2118        557        2325
965        0.6521        0.3479        2131        610        2259
966        0.6619        0.3381        2214        595        2191
967        0.6782        0.3218        2305        523        2172
968        0.6731        0.3269        2271        540        2189
969        0.672        0.328        2279        559        2162
970        0.6746        0.3254        2269        523        2208
971        0.6803        0.3197        2308        505        2187
972        0.688        0.312        2344        464        2192
973        0.6967        0.3033        2444        477        2079
974        0.7015        0.2985        2454        439        2107
975        0.716        0.284        2568        408        2024
976        0.7099        0.2901        2514        415        2071
977        0.7091        0.2909        2501        410        2089
978        0.703        0.297        2461        431        2108
979        0.7048        0.2952        2490        442        2068
980        0.7298        0.2702        2661        363        1976
981        0.7437        0.2563        2790        353        1857
982        0.736        0.264        2683        323        1994
983        0.7302        0.2698        2697        395        1908
984        0.7283        0.2717        2657        374        1969
985        0.7294        0.2706        2675        381        1944
986        0.7317        0.2683        2671        354        1975
987        0.7375        0.2625        2725        350        1925
988        0.7332        0.2668        2698        366        1936
989        0.7324        0.2676        2669        345        1986
990        0.7258        0.2742        2636        378        1986
991        0.7187        0.2813        2568        381        2051
992        0.7171        0.2829        2539        368        2093
993        0.7242        0.2758        2642        400        1958
994        0.7175        0.2825        2584        409        2007
995        0.7211        0.2789        2581        370        2049
996        0.7117        0.2883        2555        438        2007
997        0.6998        0.3002        2422        424        2154
998        0.703        0.297        2468        438        2094
999        0.7006        0.2994        2437        431        2132
