t   p   q   AA   aa   Aa
126        0.5348        0.4652        2904        2208        4888
127        0.5374        0.4626        2898        2150        4952
128        0.5365        0.4635        2889        2159        4952
129        0.53055        0.46945        2751        2140        5109
130        0.53645        0.46355        2886        2157        4957
131        0.54045        0.45955        2912        2103        4985
132        0.5381        0.4619        2820        2058        5122
133        0.5418        0.4582        2928        2092        4980
134        0.5566        0.4434        3100        1968        4932
135        0.54885        0.45115        3004        2027        4969
136        0.54045        0.45955        2906        2097        4997
137        0.54425        0.45575        2998        2113        4889
138        0.53895        0.46105        2915        2136        4949
139        0.5393        0.4607        2873        2087        5040
140        0.52895        0.47105        2802        2223        4975
141        0.5268        0.4732        2770        2234        4996
142        0.53135        0.46865        2833        2206        4961
143        0.5281        0.4719        2792        2230        4978
144        0.5216        0.4784        2719        2287        4994
145        0.5288        0.4712        2824        2248        4928
146        0.5233        0.4767        2705        2239        5056
147        0.53035        0.46965        2835        2228        4937
148        0.5347        0.4653        2884        2190        4926
149        0.53425        0.46575        2844        2159        4997
150        0.53885        0.46115        2888        2111        5001
151        0.5317        0.4683        2797        2163        5040
152        0.54215        0.45785        2960        2117        4923
153        0.5311        0.4689        2834        2212        4954
154        0.53225        0.46775        2865        2220        4915
155        0.5314        0.4686        2842        2214        4944
156        0.5419        0.4581        2907        2069        5024
157        0.54505        0.45495        2955        2054        4991
158        0.5433        0.4567        2941        2075        4984
159        0.54445        0.45555        2928        2039        5033
160        0.5409        0.4591        2879        2061        5060
161        0.5461        0.4539        2992        2070        4938
162        0.54785        0.45215        3027        2070        4903
163        0.54925        0.45075        3058        2073        4869
164        0.548        0.452        3008        2048        4944
165        0.54315        0.45685        2955        2092        4953
166        0.5438        0.4562        2973        2097        4930
167        0.54115        0.45885        2907        2084        5009
168        0.5444        0.4556        2957        2069        4974
169        0.5432        0.4568        2970        2106        4924
170        0.5315        0.4685        2841        2211        4948
171        0.53065        0.46935        2823        2210        4967
172        0.52965        0.47035        2825        2232        4943
173        0.53775        0.46225        2932        2177        4891
174        0.5286        0.4714        2814        2242        4944
175        0.51695        0.48305        2670        2331        4999
176        0.5148        0.4852        2702        2406        4892
177        0.5229        0.4771        2736        2278        4986
178        0.52955        0.47045        2779        2188        5033
179        0.5303        0.4697        2792        2186        5022
180        0.53715        0.46285        2860        2117        5023
181        0.5316        0.4684        2799        2167        5034
182        0.53305        0.46695        2851        2190        4959
183        0.534        0.466        2861        2181        4958
184        0.52695        0.47305        2749        2210        5041
185        0.5304        0.4696        2773        2165        5062
186        0.53675        0.46325        2889        2154        4957
187        0.54145        0.45855        2955        2126        4919
188        0.53725        0.46275        2864        2119        5017
189        0.5378        0.4622        2901        2145        4954
190        0.5449        0.4551        2981        2083        4936
191        0.54715        0.45285        3003        2060        4937
192        0.5412        0.4588        2912        2088        5000
193        0.5305        0.4695        2786        2176        5038
194        0.51615        0.48385        2691        2368        4941
195        0.5184        0.4816        2665        2297        5038
196        0.5246        0.4754        2742        2250        5008
197        0.5322        0.4678        2820        2176        5004
198        0.5266        0.4734        2749        2217        5034
199        0.53045        0.46955        2815        2206        4979
200        0.5407        0.4593        2925        2111        4964
201        0.5393        0.4607        2902        2116        4982
202        0.5346        0.4654        2889        2197        4914
203        0.5379        0.4621        2928        2170        4902
204        0.52455        0.47545        2750        2259        4991
205        0.5139        0.4861        2621        2343        5036
206        0.5086        0.4914        2570        2398        5032
207        0.51735        0.48265        2644        2297        5059
208        0.51865        0.48135        2741        2368        4891
209        0.5123        0.4877        2577        2331        5092
210        0.51585        0.48415        2709        2392        4899
211        0.5068        0.4932        2529        2393        5078
212        0.5157        0.4843        2678        2364        4958
213        0.51665        0.48335        2693        2360        4947
214        0.5109        0.4891        2615        2397        4988
215        0.5114        0.4886        2627        2399        4974
216        0.52605        0.47395        2732        2211        5057
217        0.5175        0.4825        2681        2331        4988
218        0.52645        0.47355        2802        2273        4925
219        0.5339        0.4661        2860        2182        4958
220        0.5294        0.4706        2783        2195        5022
221        0.52995        0.47005        2772        2173        5055
222        0.5285        0.4715        2782        2212        5006
223        0.53465        0.46535        2864        2171        4965
224        0.54        0.46        2927        2127        4946
225        0.5483        0.4517        2989        2023        4988
226        0.55035        0.44965        3025        2018        4957
227        0.5454        0.4546        2985        2077        4938
228        0.54745        0.45255        2988        2039        4973
229        0.552        0.448        3056        2016        4928
230        0.54465        0.45535        2988        2095        4917
231        0.5572        0.4428        3121        1977        4902
232        0.552        0.448        3054        2014        4932
233        0.5482        0.4518        2978        2014        5008
234        0.54425        0.45575        2945        2060        4995
235        0.5504        0.4496        3020        2012        4968
236        0.5496        0.4504        3032        2040        4928
237        0.5494        0.4506        3029        2041        4930
238        0.5494        0.4506        3008        2020        4972
239        0.54545        0.45455        2955        2046        4999
240        0.5465        0.4535        2994        2064        4942
241        0.53885        0.46115        2954        2177        4869
242        0.52485        0.47515        2707        2210        5083
243        0.53095        0.46905        2794        2175        5031
244        0.534        0.466        2871        2191        4938
245        0.5253        0.4747        2750        2244        5006
246        0.52155        0.47845        2712        2281        5007
247        0.522        0.478        2707        2267        5026
248        0.52025        0.47975        2731        2326        4943
249        0.5136        0.4864        2638        2366        4996
250        0.51845        0.48155        2676        2307        5017
251        0.52245        0.47755        2753        2304        4943
252        0.51885        0.48115        2726        2349        4925
253        0.50865        0.49135        2568        2395        5037
254        0.5137        0.4863        2609        2335        5056
255        0.5113        0.4887        2626        2400        4974
256        0.51355        0.48645        2661        2390        4949
257        0.5114        0.4886        2637        2409        4954
258        0.51125        0.48875        2625        2400        4975
259        0.50885        0.49115        2591        2414        4995
260        0.50705        0.49295        2571        2430        4999
261        0.51605        0.48395        2693        2372        4935
262        0.51205        0.48795        2667        2426        4907
263        0.5118        0.4882        2611        2375        5014
264        0.5066        0.4934        2553        2421        5026
265        0.5239        0.4761        2758        2280        4962
266        0.53045        0.46955        2815        2206        4979
267        0.53155        0.46845        2877        2246        4877
268        0.53705        0.46295        2919        2178        4903
269        0.5359        0.4641        2887        2169        4944
270        0.532        0.468        2849        2209        4942
271        0.54335        0.45665        2965        2098        4937
272        0.5519        0.4481        3073        2035        4892
273        0.55335        0.44665        3058        1991        4951
274        0.5582        0.4418        3107        1943        4950
275        0.5586        0.4414        3151        1979        4870
276        0.54745        0.45255        2994        2045        4961
277        0.53815        0.46185        2890        2127        4983
278        0.53485        0.46515        2863        2166        4971
279        0.533        0.467        2836        2176        4988
280        0.52835        0.47165        2785        2218        4997
281        0.534        0.466        2858        2178        4964
282        0.5388        0.4612        2907        2131        4962
283        0.5418        0.4582        2910        2074        5016
284        0.54355        0.45645        2952        2081        4967
285        0.54555        0.45445        3007        2096        4897
286        0.548        0.452        3012        2052        4936
287        0.55015        0.44985        3001        1998        5001
288        0.5529        0.4471        3016        1958        5026
289        0.5583        0.4417        3088        1922        4990
290        0.56995        0.43005        3251        1852        4897
291        0.56695        0.43305        3180        1841        4979
292        0.56555        0.43445        3162        1851        4987
293        0.5532        0.4468        3043        1979        4978
294        0.54155        0.45845        2872        2041        5087
295        0.53715        0.46285        2880        2137        4983
296        0.5428        0.4572        2943        2087        4970
297        0.54045        0.45955        2942        2133        4925
298        0.55255        0.44745        3056        2005        4939
299        0.55295        0.44705        3076        2017        4907
300        0.54775        0.45225        2991        2036        4973
301        0.5523        0.4477        3082        2036        4882
302        0.5481        0.4519        2999        2037        4964
303        0.5578        0.4422        3089        1933        4978
304        0.55425        0.44575        3098        2013        4889
305        0.5593        0.4407        3092        1906        5002
306        0.56225        0.43775        3123        1878        4999
307        0.55395        0.44605        3037        1958        5005
308        0.55245        0.44755        3050        2001        4949
309        0.55765        0.44235        3113        1960        4927
310        0.5613        0.4387        3151        1925        4924
311        0.56715        0.43285        3247        1904        4849
312        0.56725        0.43275        3208        1863        4929
313        0.5688        0.4312        3249        1873        4878
314        0.57745        0.42255        3330        1781        4889
315        0.5771        0.4229        3352        1810        4838
316        0.57225        0.42775        3244        1799        4957
317        0.57235        0.42765        3266        1819        4915
318        0.56735        0.43265        3217        1870        4913
319        0.5616        0.4384        3166        1934        4900
320        0.5518        0.4482        3082        2046        4872
321        0.54265        0.45735        2941        2088        4971
322        0.54065        0.45935        2916        2103        4981
323        0.5431        0.4569        2930        2068        5002
324        0.5461        0.4539        2994        2072        4934
325        0.544        0.456        2924        2044        5032
326        0.5421        0.4579        2921        2079        5000
327        0.5524        0.4476        3068        2020        4912
328        0.5478        0.4522        3003        2047        4950
329        0.54215        0.45785        2897        2054        5049
330        0.5496        0.4504        2998        2006        4996
331        0.5532        0.4468        3070        2006        4924
332        0.54575        0.45425        2978        2063        4959
333        0.55215        0.44785        3063        2020        4917
334        0.5495        0.4505        3007        2017        4976
335        0.5517        0.4483        3036        2002        4962
336        0.55925        0.44075        3135        1950        4915
337        0.561        0.439        3121        1901        4978
338        0.5545        0.4455        3076        1986        4938
339        0.55815        0.44185        3097        1934        4969
340        0.5519        0.4481        3004        1966        5030
341        0.5544        0.4456        3044        1956        5000
342        0.55095        0.44905        3017        1998        4985
343        0.5484        0.4516        3026        2058        4916
344        0.5529        0.4471        3052        1994        4954
345        0.5627        0.4373        3181        1927        4892
346        0.5643        0.4357        3191        1905        4904
347        0.5739        0.4261        3253        1775        4972
348        0.58125        0.41875        3388        1763        4849
349        0.57735        0.42265        3310        1763        4927
350        0.57955        0.42045        3352        1761        4887
351        0.5842        0.4158        3360        1676        4964
352        0.58405        0.41595        3382        1701        4917
353        0.58245        0.41755        3360        1711        4929
354        0.5856        0.4144        3462        1750        4788
355        0.5954        0.4046        3525        1617        4858
356        0.6063        0.3937        3706        1580        4714
357        0.6125        0.3875        3784        1534        4682
358        0.6237        0.3763        3859        1385        4756
359        0.62595        0.37405        3907        1388        4705
360        0.62735        0.37265        3943        1396        4661
361        0.6242        0.3758        3925        1441        4634
362        0.6234        0.3766        3869        1401        4730
363        0.6227        0.3773        3875        1421        4704
364        0.6231        0.3769        3883        1421        4696
365        0.6258        0.3742        3901        1385        4714
366        0.63075        0.36925        3954        1339        4707
367        0.6283        0.3717        3978        1412        4610
368        0.6243        0.3757        3862        1376        4762
369        0.62405        0.37595        3912        1431        4657
370        0.6217        0.3783        3828        1394        4778
371        0.6292        0.3708        3965        1381        4654
372        0.627        0.373        3915        1375        4710
373        0.63205        0.36795        3985        1344        4671
374        0.6378        0.3622        4080        1324        4596
375        0.64065        0.35935        4098        1285        4617
376        0.6332        0.3668        3991        1327        4682
377        0.6431        0.3569        4141        1279        4580
378        0.6428        0.3572        4123        1267        4610
379        0.64405        0.35595        4157        1276        4567
380        0.6523        0.3477        4271        1225        4504
381        0.6614        0.3386        4395        1167        4438
382        0.66465        0.33535        4396        1103        4501
383        0.66105        0.33895        4348        1127        4525
384        0.66455        0.33545        4402        1111        4487
385        0.6615        0.3385        4406        1176        4418
386        0.67105        0.32895        4495        1074        4431
387        0.6741        0.3259        4535        1053        4412
388        0.68275        0.31725        4668        1013        4319
389        0.6788        0.3212        4608        1032        4360
390        0.6774        0.3226        4570        1022        4408
391        0.66945        0.33055        4465        1076        4459
392        0.66415        0.33585        4417        1134        4449
393        0.66835        0.33165        4409        1042        4549
394        0.67535        0.32465        4578        1071        4351
395        0.677        0.323        4553        1013        4434
396        0.6819        0.3181        4661        1023        4316
397        0.6844        0.3156        4696        1008        4296
398        0.68625        0.31375        4692        967        4341
399        0.68835        0.31165        4731        964        4305
400        0.68485        0.31515        4667        970        4363
401        0.68795        0.31205        4702        943        4355
402        0.6954        0.3046        4872        964        4164
403        0.6885        0.3115        4728        958        4314
404        0.6921        0.3079        4770        928        4302
405        0.6954        0.3046        4835        927        4238
406        0.69145        0.30855        4778        949        4273
407        0.6921        0.3079        4827        985        4188
408        0.6852        0.3148        4697        993        4310
409        0.69125        0.30875        4805        980        4215
410        0.6977        0.3023        4837        883        4280
411        0.69915        0.30085        4887        904        4209
412        0.69205        0.30795        4782        941        4277
413        0.69375        0.30625        4809        934        4257
414        0.70725        0.29275        4995        850        4155
415        0.70535        0.29465        4976        869        4155
416        0.69125        0.30875        4776        951        4273
417        0.67975        0.32025        4624        1029        4347
418        0.68245        0.31755        4649        1000        4351
419        0.6769        0.3231        4548        1010        4442
420        0.6695        0.3305        4451        1061        4488
421        0.6545        0.3455        4260        1170        4570
422        0.65905        0.34095        4345        1164        4491
423        0.65335        0.34665        4276        1209        4515
424        0.6581        0.3419        4358        1196        4446
425        0.6551        0.3449        4256        1154        4590
426        0.6489        0.3511        4237        1259        4504
427        0.6473        0.3527        4176        1230        4594
428        0.6505        0.3495        4251        1241        4508
429        0.6514        0.3486        4278        1250        4472
430        0.65645        0.34355        4287        1158        4555
431        0.6541        0.3459        4278        1196        4526
432        0.66305        0.33695        4385        1124        4491
433        0.6725        0.3275        4525        1075        4400
434        0.67125        0.32875        4508        1083        4409
435        0.6725        0.3275        4527        1077        4396
436        0.6754        0.3246        4585        1077        4338
437        0.6778        0.3222        4572        1016        4412
438        0.6816        0.3184        4666        1034        4300
439        0.6867        0.3133        4734        1000        4266
440        0.6964        0.3036        4856        928        4216
441        0.6988        0.3012        4855        879        4266
442        0.7118        0.2882        5056        820        4124
443        0.71955        0.28045        5158        767        4075
444        0.7201        0.2799        5199        797        4004
445        0.7099        0.2901        5056        858        4086
446        0.70685        0.29315        5026        889        4085
447        0.7106        0.2894        5035        823        4142
448        0.70855        0.29145        5017        846        4137
449        0.70965        0.29035        5046        853        4101
450        0.7215        0.2785        5178        748        4074
451        0.72805        0.27195        5273        712        4015
452        0.7345        0.2655        5428        738        3834
453        0.7259        0.2741        5307        789        3904
454        0.72375        0.27625        5275        800        3925
455        0.72255        0.27745        5226        775        3999
456        0.7207        0.2793        5191        777        4032
457        0.70985        0.29015        5033        836        4131
458        0.714        0.286        5098        818        4084
459        0.71685        0.28315        5152        815        4033
460        0.7176        0.2824        5138        786        4076
461        0.72555        0.27445        5247        736        4017
462        0.72605        0.27395        5268        747        3985
463        0.72485        0.27515        5279        782        3939
464        0.7214        0.2786        5218        790        3992
465        0.71475        0.28525        5072        777        4151
466        0.71025        0.28975        5044        839        4117
467        0.7084        0.2916        5016        848        4136
468        0.71145        0.28855        5045        816        4139
469        0.7091        0.2909        5007        825        4168
470        0.71515        0.28485        5099        796        4105
471        0.7168        0.2832        5142        806        4052
472        0.713        0.287        5057        797        4146
473        0.71315        0.28685        5126        863        4011
474        0.71105        0.28895        5035        814        4151
475        0.7058        0.2942        4957        841        4202
476        0.71235        0.28765        5077        830        4093
477        0.70645        0.29355        4966        837        4197
478        0.704        0.296        4966        886        4148
479        0.6982        0.3018        4886        922        4192
480        0.7008        0.2992        4962        946        4092
481        0.7054        0.2946        5017        909        4074
482        0.7102        0.2898        5020        816        4164
483        0.71345        0.28655        5039        770        4191
484        0.7022        0.2978        4947        903        4150
485        0.6987        0.3013        4864        890        4246
486        0.6977        0.3023        4888        934        4178
487        0.7015        0.2985        4938        908        4154
488        0.7009        0.2991        4909        891        4200
489        0.70045        0.29955        4913        904        4183
490        0.7031        0.2969        4960        898        4142
491        0.7045        0.2955        4908        818        4274
492        0.70555        0.29445        5020        909        4071
493        0.70985        0.29015        5040        843        4117
494        0.7077        0.2923        5030        876        4094
495        0.6975        0.3025        4864        914        4222
496        0.71235        0.28765        5078        831        4091
497        0.7154        0.2846        5128        820        4052
498        0.714        0.286        5121        841        4038
499        0.7173        0.2827        5139        793        4068
500        0.7232        0.2768        5265        801        3934
501        0.73        0.27        5360        760        3880
502        0.7383        0.2617        5471        705        3824
503        0.74035        0.25965        5482        675        3843
504        0.74225        0.25775        5498        653        3849
505        0.7436        0.2564        5524        652        3824
506        0.74435        0.25565        5546        659        3795
507        0.74135        0.25865        5483        656        3861
508        0.74485        0.25515        5514        617        3869
509        0.7445        0.2555        5536        646        3818
510        0.75285        0.24715        5629        572        3799
511        0.75175        0.24825        5662        627        3711
512        0.75325        0.24675        5667        602        3731
513        0.7513        0.2487        5635        609        3756
514        0.7491        0.2509        5616        634        3750
515        0.74665        0.25335        5596        663        3741
516        0.7506        0.2494        5648        636        3716
517        0.74535        0.25465        5567        660        3773
518        0.74225        0.25775        5482        637        3881
519        0.7402        0.2598        5495        691        3814
520        0.74485        0.25515        5571        674        3755
521        0.74055        0.25945        5489        678        3833
522        0.7519        0.2481        5671        633        3696
523        0.75775        0.24225        5735        580        3685
524        0.75935        0.24065        5762        575        3663
525        0.7617        0.2383        5795        561        3644
526        0.7681        0.2319        5904        542        3554
527        0.768        0.232        5852        492        3656
528        0.7669        0.2331        5900        562        3538
529        0.7616        0.2384        5778        546        3676
530        0.7604        0.2396        5798        590        3612
531        0.75695        0.24305        5734        595        3671
532        0.75445        0.24555        5731        642        3627
533        0.7659        0.2341        5853        535        3612
534        0.7678        0.2322        5881        525        3594
535        0.76705        0.23295        5865        524        3611
536        0.7686        0.2314        5941        569        3490
537        0.76745        0.23255        5864        515        3621
538        0.7704        0.2296        5926        518        3556
539        0.7722        0.2278        5989        545        3466
540        0.77665        0.22335        6021        488        3491
541        0.7716        0.2284        5937        505        3558
542        0.77575        0.22425        6024        509        3467
543        0.7803        0.2197        6097        491        3412
544        0.777        0.223        6014        474        3512
545        0.77065        0.22935        5980        567        3453
546        0.7669        0.2331        5873        535        3592
547        0.76045        0.23955        5800        591        3609
548        0.75935        0.24065        5802        615        3583
549        0.76205        0.23795        5814        573        3613
550        0.7495        0.2505        5603        613        3784
551        0.74525        0.25475        5533        628        3839
552        0.75075        0.24925        5650        635        3715
553        0.7467        0.2533        5546        612        3842
554        0.75145        0.24855        5675        646        3679
555        0.75115        0.24885        5648        625        3727
556        0.7483        0.2517        5629        663        3708
557        0.7542        0.2458        5699        615        3686
558        0.7431        0.2569        5525        663        3812
559        0.7453        0.2547        5568        662        3770
560        0.7602        0.2398        5770        566        3664
561        0.7613        0.2387        5793        567        3640
562        0.76825        0.23175        5888        523        3589
563        0.76595        0.23405        5891        572        3537
564        0.75245        0.24755        5647        598        3755
565        0.7503        0.2497        5642        636        3722
566        0.75365        0.24635        5688        615        3697
567        0.75405        0.24595        5693        612        3695
568        0.74365        0.25635        5485        612        3903
569        0.7408        0.2592        5501        685        3814
570        0.74865        0.25135        5574        601        3825
571        0.74045        0.25955        5432        623        3945
572        0.7431        0.2569        5522        660        3818
573        0.73665        0.26335        5463        730        3807
574        0.7344        0.2656        5385        697        3918
575        0.7335        0.2665        5381        711        3908
576        0.73565        0.26435        5429        716        3855
577        0.737        0.263        5415        675        3910
578        0.7432        0.2568        5514        650        3836
579        0.74315        0.25685        5532        669        3799
580        0.7421        0.2579        5481        639        3880
581        0.73585        0.26415        5431        714        3855
582        0.7368        0.2632        5464        728        3808
583        0.7373        0.2627        5442        696        3862
584        0.7328        0.2672        5396        740        3864
585        0.7274        0.2726        5294        746        3960
586        0.7259        0.2741        5269        751        3980
587        0.7272        0.2728        5334        790        3876
588        0.73345        0.26655        5368        699        3933
589        0.7359        0.2641        5407        689        3904
590        0.7451        0.2549        5537        635        3828
591        0.7469        0.2531        5601        663        3736
592        0.7388        0.2612        5454        678        3868
593        0.73875        0.26125        5412        637        3951
594        0.73675        0.26325        5447        712        3841
595        0.73945        0.26055        5498        709        3793
596        0.73025        0.26975        5327        722        3951
597        0.73665        0.26335        5406        673        3921
598        0.7435        0.2565        5499        629        3872
599        0.74975        0.25025        5613        618        3769
600        0.7454        0.2546        5554        646        3800
601        0.74555        0.25445        5560        649        3791
602        0.7473        0.2527        5592        646        3762
603        0.75135        0.24865        5655        628        3717
604        0.7565        0.2435        5712        582        3706
605        0.7577        0.2423        5759        605        3636
606        0.76135        0.23865        5771        544        3685
607        0.7498        0.2502        5613        617        3770
608        0.75115        0.24885        5620        597        3783
609        0.7492        0.2508        5620        636        3744
610        0.7536        0.2464        5682        610        3708
611        0.7484        0.2516        5590        622        3788
612        0.7532        0.2468        5686        622        3692
613        0.75375        0.24625        5682        607        3711
614        0.7539        0.2461        5676        598        3726
615        0.75295        0.24705        5694        635        3671
616        0.75625        0.24375        5713        588        3699
617        0.76045        0.23955        5770        561        3669
618        0.771        0.229        5959        539        3502
619        0.7661        0.2339        5900        578        3522
620        0.76455        0.23545        5830        539        3631
621        0.75815        0.24185        5776        613        3611
622        0.7534        0.2466        5694        626        3680
623        0.75685        0.24315        5730        593        3677
624        0.76345        0.23655        5837        568        3595
625        0.7655        0.2345        5872        562        3566
626        0.76955        0.23045        5937        546        3517
627        0.78085        0.21915        6091        474        3435
628        0.78015        0.21985        6081        478        3441
629        0.7798        0.2202        6082        486        3432
630        0.7725        0.2275        5978        528        3494
631        0.77        0.23        5929        529        3542
632        0.76365        0.23635        5847        574        3579
633        0.7727        0.2273        5969        515        3516
634        0.7722        0.2278        5975        531        3494
635        0.7704        0.2296        5943        535        3522
636        0.78275        0.21725        6153        498        3349
637        0.7885        0.2115        6237        467        3296
638        0.7903        0.2097        6210        404        3386
639        0.7973        0.2027        6342        396        3262
640        0.80235        0.19765        6456        409        3135
641        0.80775        0.19225        6527        372        3101
642        0.81605        0.18395        6660        339        3001
643        0.8168        0.1832        6658        322        3020
644        0.8188        0.1812        6707        331        2962
645        0.81725        0.18275        6688        343        2969
646        0.8116        0.1884        6561        329        3110
647        0.80835        0.19165        6528        361        3111
648        0.80245        0.19755        6481        432        3087
649        0.79875        0.20125        6384        409        3207
650        0.79445        0.20555        6305        416        3279
651        0.80645        0.19355        6486        357        3157
652        0.8068        0.1932        6523        387        3090
653        0.80365        0.19635        6448        375        3177
654        0.7978        0.2022        6343        387        3270
655        0.80145        0.19855        6412        383        3205
656        0.79975        0.20025        6394        399        3207
657        0.7939        0.2061        6275        397        3328
658        0.80195        0.19805        6466        427        3107
659        0.8035        0.1965        6475        405        3120
660        0.8016        0.1984        6425        393        3182
661        0.80525        0.19475        6464        359        3177
662        0.80375        0.19625        6457        382        3161
663        0.80225        0.19775        6416        371        3213
664        0.79375        0.20625        6265        390        3345
665        0.7895        0.2105        6240        450        3310
666        0.7915        0.2085        6294        464        3242
667        0.7839        0.2161        6111        433        3456
668        0.7743        0.2257        5982        496        3522
669        0.7801        0.2199        6081        479        3440
670        0.78185        0.21815        6100        463        3437
671        0.79045        0.20955        6231        422        3347
672        0.78805        0.21195        6189        428        3383
673        0.78305        0.21695        6129        468        3403
674        0.7915        0.2085        6253        423        3324
675        0.80275        0.19725        6467        412        3121
676        0.80065        0.19935        6420        407        3173
677        0.79965        0.20035        6401        408        3191
678        0.7863        0.2137        6181        455        3364
679        0.77375        0.22625        5970        495        3535
