     t           p           q          AA          aa          Aa
   723      0.8732           0.1268           3819.0             87.0           1094.0
   724      0.8709           0.1291           3794.0             85.0           1121.0
   725      0.8754           0.1246           3838.0             84.0           1078.0
   726      0.8720           0.1280           3797.0             77.0           1126.0
   727      0.8699           0.1301           3782.0             83.0           1135.0
   728      0.8718           0.1282           3804.0             86.0           1110.0
   729      0.8717           0.1283           3817.0            100.0           1083.0
   730      0.8718           0.1282           3806.0             88.0           1106.0
   731      0.8773           0.1227           3851.0             78.0           1071.0
   732      0.8714           0.1286           3798.0             84.0           1118.0
   733      0.8745           0.1255           3817.0             72.0           1111.0
   734      0.8731           0.1269           3814.0             83.0           1103.0
   735      0.8716           0.1284           3797.0             81.0           1122.0
   736      0.8710           0.1290           3785.0             75.0           1140.0
   737      0.8708           0.1292           3781.0             73.0           1146.0
   738      0.8689           0.1311           3782.0             93.0           1125.0
   739      0.8696           0.1304           3778.0             82.0           1140.0
   740      0.8697           0.1303           3781.0             84.0           1135.0
   741      0.8688           0.1312           3777.0             89.0           1134.0
   742      0.8736           0.1264           3808.0             72.0           1120.0
   743      0.8762           0.1238           3840.0             78.0           1082.0
   744      0.8750           0.1250           3821.0             71.0           1108.0
   745      0.8717           0.1283           3792.0             75.0           1133.0
   746      0.8738           0.1262           3831.0             93.0           1076.0
   747      0.8715           0.1285           3793.0             78.0           1129.0
   748      0.8703           0.1297           3787.0             84.0           1129.0
   749      0.8711           0.1289           3784.0             73.0           1143.0
   750      0.8757           0.1243           3835.0             78.0           1087.0
   751      0.8771           0.1229           3847.0             76.0           1077.0
   752      0.8791           0.1209           3868.0             77.0           1055.0
   753      0.8847           0.1153           3900.0             53.0           1047.0
   754      0.8825           0.1175           3887.0             62.0           1051.0
   755      0.8790           0.1210           3868.0             78.0           1054.0
   756      0.8794           0.1206           3866.0             72.0           1062.0
   757      0.8823           0.1177           3884.0             61.0           1055.0
   758      0.8840           0.1160           3917.0             77.0           1006.0
   759      0.8823           0.1177           3882.0             59.0           1059.0
   760      0.8789           0.1211           3866.0             77.0           1057.0
   761      0.8808           0.1192           3882.0             74.0           1044.0
   762      0.8777           0.1223           3853.0             76.0           1071.0
   763      0.8738           0.1262           3807.0             69.0           1124.0
   764      0.8733           0.1267           3811.0             78.0           1111.0
   765      0.8685           0.1315           3776.0             91.0           1133.0
   766      0.8724           0.1276           3799.0             75.0           1126.0
   767      0.8700           0.1300           3781.0             81.0           1138.0
   768      0.8677           0.1323           3765.0             88.0           1147.0
   769      0.8620           0.1380           3718.0             98.0           1184.0
   770      0.8578           0.1422           3670.0             92.0           1238.0
   771      0.8601           0.1399           3684.0             83.0           1233.0
   772      0.8618           0.1382           3713.0             95.0           1192.0
   773      0.8614           0.1386           3717.0            103.0           1180.0
   774      0.8630           0.1370           3723.0             93.0           1184.0
   775      0.8600           0.1400           3683.0             83.0           1234.0
   776      0.8627           0.1373           3710.0             83.0           1207.0
   777      0.8564           0.1436           3663.0             99.0           1238.0
   778      0.8533           0.1467           3630.0             97.0           1273.0
   779      0.8552           0.1448           3665.0            113.0           1222.0
   780      0.8556           0.1444           3664.0            108.0           1228.0
   781      0.8622           0.1378           3712.0             90.0           1198.0
   782      0.8566           0.1434           3651.0             85.0           1264.0
   783      0.8588           0.1412           3681.0             93.0           1226.0
   784      0.8561           0.1439           3667.0            106.0           1227.0
   785      0.8519           0.1481           3638.0            119.0           1243.0
   786      0.8474           0.1526           3574.0            100.0           1326.0
   787      0.8493           0.1507           3607.0            114.0           1279.0
   788      0.8487           0.1513           3620.0            133.0           1247.0
   789      0.8576           0.1424           3679.0            103.0           1218.0
   790      0.8620           0.1380           3739.0            119.0           1142.0
   791      0.8634           0.1366           3737.0            103.0           1160.0
   792      0.8623           0.1377           3725.0            102.0           1173.0
   793      0.8636           0.1364           3735.0             99.0           1166.0
   794      0.8602           0.1398           3704.0            102.0           1194.0
   795      0.8594           0.1406           3695.0            101.0           1204.0
   796      0.8588           0.1412           3689.0            101.0           1210.0
   797      0.8570           0.1430           3679.0            109.0           1212.0
   798      0.8528           0.1472           3642.0            114.0           1244.0
   799      0.8526           0.1474           3650.0            124.0           1226.0
   800      0.8533           0.1467           3639.0            106.0           1255.0
   801      0.8556           0.1444           3656.0            100.0           1244.0
   802      0.8570           0.1430           3669.0             99.0           1232.0
   803      0.8575           0.1425           3669.0             94.0           1237.0
   804      0.8535           0.1465           3626.0             91.0           1283.0
   805      0.8494           0.1506           3599.0            105.0           1296.0
   806      0.8461           0.1539           3565.0            104.0           1331.0
   807      0.8515           0.1485           3619.0            104.0           1277.0
   808      0.8522           0.1478           3631.0            109.0           1260.0
   809      0.8505           0.1495           3606.0            101.0           1293.0
   810      0.8464           0.1536           3600.0            136.0           1264.0
   811      0.8496           0.1504           3608.0            112.0           1280.0
   812      0.8520           0.1480           3628.0            108.0           1264.0
   813      0.8497           0.1503           3610.0            113.0           1277.0
   814      0.8546           0.1454           3654.0            108.0           1238.0
   815      0.8529           0.1471           3630.0            101.0           1269.0
   816      0.8470           0.1530           3581.0            111.0           1308.0
   817      0.8484           0.1516           3603.0            119.0           1278.0
   818      0.8510           0.1490           3611.0            101.0           1288.0
   819      0.8519           0.1481           3630.0            111.0           1259.0
   820      0.8551           0.1449           3662.0            111.0           1227.0
   821      0.8573           0.1427           3655.0             82.0           1263.0
   822      0.8536           0.1464           3657.0            121.0           1222.0
   823      0.8557           0.1443           3657.0            100.0           1243.0
   824      0.8552           0.1448           3642.0             90.0           1268.0
   825      0.8544           0.1456           3658.0            114.0           1228.0
   826      0.8548           0.1452           3638.0             90.0           1272.0
   827      0.8592           0.1408           3686.0             94.0           1220.0
   828      0.8581           0.1419           3671.0             90.0           1239.0
   829      0.8616           0.1384           3703.0             87.0           1210.0
   830      0.8538           0.1462           3658.0            120.0           1222.0
   831      0.8527           0.1473           3620.0             93.0           1287.0
   832      0.8552           0.1448           3664.0            112.0           1224.0
   833      0.8590           0.1410           3696.0            106.0           1198.0
   834      0.8580           0.1420           3668.0             88.0           1244.0
   835      0.8582           0.1418           3691.0            109.0           1200.0
   836      0.8639           0.1361           3730.0             91.0           1179.0
   837      0.8651           0.1349           3745.0             94.0           1161.0
   838      0.8668           0.1332           3758.0             90.0           1152.0
   839      0.8615           0.1385           3719.0            104.0           1177.0
   840      0.8572           0.1428           3667.0             95.0           1238.0
   841      0.8563           0.1437           3665.0            102.0           1233.0
   842      0.8527           0.1473           3621.0             94.0           1285.0
   843      0.8469           0.1531           3598.0            129.0           1273.0
   844      0.8462           0.1538           3579.0            117.0           1304.0
   845      0.8428           0.1572           3544.0            116.0           1340.0
   846      0.8448           0.1552           3562.0            114.0           1324.0
   847      0.8455           0.1545           3576.0            121.0           1303.0
   848      0.8425           0.1575           3540.0            115.0           1345.0
   849      0.8526           0.1474           3625.0             99.0           1276.0
   850      0.8529           0.1471           3637.0            108.0           1255.0
   851      0.8503           0.1497           3618.0            115.0           1267.0
   852      0.8486           0.1514           3620.0            134.0           1246.0
   853      0.8392           0.1608           3526.0            134.0           1340.0
   854      0.8395           0.1605           3522.0            127.0           1351.0
   855      0.8426           0.1574           3539.0            113.0           1348.0
   856      0.8407           0.1593           3544.0            137.0           1319.0
   857      0.8488           0.1512           3610.0            122.0           1268.0
   858      0.8480           0.1520           3609.0            129.0           1262.0
   859      0.8524           0.1476           3648.0            124.0           1228.0
   860      0.8558           0.1442           3650.0             92.0           1258.0
   861      0.8537           0.1463           3646.0            109.0           1245.0
   862      0.8565           0.1435           3665.0            100.0           1235.0
   863      0.8549           0.1451           3642.0             93.0           1265.0
   864      0.8537           0.1463           3638.0            101.0           1261.0
   865      0.8564           0.1436           3671.0            107.0           1222.0
   866      0.8639           0.1361           3728.0             89.0           1183.0
   867      0.8617           0.1383           3731.0            114.0           1155.0
   868      0.8662           0.1338           3733.0             71.0           1196.0
   869      0.8590           0.1410           3676.0             86.0           1238.0
   870      0.8634           0.1366           3720.0             86.0           1194.0
   871      0.8601           0.1399           3699.0             98.0           1203.0
   872      0.8584           0.1416           3687.0            103.0           1210.0
   873      0.8549           0.1451           3655.0            106.0           1239.0
   874      0.8521           0.1479           3629.0            108.0           1263.0
   875      0.8504           0.1496           3614.0            110.0           1276.0
   876      0.8532           0.1468           3655.0            123.0           1222.0
   877      0.8509           0.1491           3627.0            118.0           1255.0
   878      0.8532           0.1468           3641.0            109.0           1250.0
   879      0.8489           0.1511           3596.0            107.0           1297.0
   880      0.8478           0.1522           3610.0            132.0           1258.0
   881      0.8492           0.1508           3613.0            121.0           1266.0
   882      0.8452           0.1548           3562.0            110.0           1328.0
   883      0.8401           0.1599           3547.0            146.0           1307.0
   884      0.8373           0.1627           3515.0            142.0           1343.0
   885      0.8425           0.1575           3546.0            121.0           1333.0
   886      0.8420           0.1580           3559.0            139.0           1302.0
   887      0.8449           0.1551           3569.0            120.0           1311.0
   888      0.8417           0.1583           3543.0            126.0           1331.0
   889      0.8388           0.1612           3505.0            117.0           1378.0
   890      0.8384           0.1616           3517.0            133.0           1350.0
   891      0.8402           0.1598           3519.0            117.0           1364.0
   892      0.8442           0.1558           3567.0            125.0           1308.0
   893      0.8522           0.1478           3647.0            125.0           1228.0
   894      0.8523           0.1477           3631.0            108.0           1261.0
   895      0.8519           0.1481           3620.0            101.0           1279.0
   896      0.8486           0.1514           3600.0            114.0           1286.0
   897      0.8440           0.1560           3560.0            120.0           1320.0
   898      0.8414           0.1586           3527.0            113.0           1360.0
   899      0.8419           0.1581           3546.0            127.0           1327.0
   900      0.8383           0.1617           3509.0            126.0           1365.0
   901      0.8308           0.1692           3439.0            131.0           1430.0
   902      0.8262           0.1738           3426.0            164.0           1410.0
   903      0.8220           0.1780           3366.0            146.0           1488.0
   904      0.8176           0.1824           3359.0            183.0           1458.0
   905      0.8206           0.1794           3356.0            150.0           1494.0
   906      0.8175           0.1825           3331.0            156.0           1513.0
   907      0.8237           0.1763           3389.0            152.0           1459.0
   908      0.8257           0.1743           3407.0            150.0           1443.0
   909      0.8352           0.1648           3501.0            149.0           1350.0
   910      0.8370           0.1630           3515.0            145.0           1340.0
   911      0.8349           0.1651           3476.0            127.0           1397.0
   912      0.8384           0.1616           3504.0            120.0           1376.0
   913      0.8420           0.1580           3543.0            123.0           1334.0
   914      0.8447           0.1553           3561.0            114.0           1325.0
   915      0.8454           0.1546           3598.0            144.0           1258.0
   916      0.8490           0.1510           3610.0            120.0           1270.0
   917      0.8473           0.1527           3591.0            118.0           1291.0
   918      0.8527           0.1473           3633.0            106.0           1261.0
   919      0.8516           0.1484           3617.0            101.0           1282.0
   920      0.8515           0.1485           3633.0            118.0           1249.0
   921      0.8502           0.1498           3611.0            109.0           1280.0
   922      0.8488           0.1512           3619.0            131.0           1250.0
   923      0.8571           0.1429           3683.0            112.0           1205.0
   924      0.8585           0.1415           3676.0             91.0           1233.0
   925      0.8481           0.1519           3595.0            114.0           1291.0
   926      0.8508           0.1492           3616.0            108.0           1276.0
   927      0.8504           0.1496           3618.0            114.0           1268.0
   928      0.8503           0.1497           3624.0            121.0           1255.0
   929      0.8534           0.1466           3647.0            113.0           1240.0
   930      0.8561           0.1439           3668.0            107.0           1225.0
   931      0.8593           0.1407           3676.0             83.0           1241.0
   932      0.8635           0.1365           3730.0             95.0           1175.0
   933      0.8635           0.1365           3717.0             82.0           1201.0
   934      0.8605           0.1395           3688.0             83.0           1229.0
   935      0.8655           0.1345           3737.0             82.0           1181.0
   936      0.8680           0.1320           3768.0             88.0           1144.0
   937      0.8770           0.1230           3858.0             88.0           1054.0
   938      0.8871           0.1129           3932.0             61.0           1007.0
   939      0.8918           0.1082           3980.0             62.0            958.0
   940      0.8894           0.1106           3946.0             52.0           1002.0
   941      0.8817           0.1183           3885.0             68.0           1047.0
   942      0.8822           0.1178           3890.0             68.0           1042.0
   943      0.8806           0.1194           3880.0             74.0           1046.0
   944      0.8827           0.1173           3902.0             75.0           1023.0
   945      0.8849           0.1151           3929.0             80.0            991.0
   946      0.8860           0.1140           3928.0             68.0           1004.0
   947      0.8890           0.1110           3964.0             74.0            962.0
   948      0.8902           0.1098           3961.0             59.0            980.0
   949      0.8923           0.1077           3979.0             56.0            965.0
   950      0.8904           0.1096           3967.0             63.0            970.0
   951      0.8951           0.1049           4004.0             53.0            943.0
   952      0.8955           0.1045           4006.0             51.0            943.0
   953      0.8938           0.1062           3991.0             53.0            956.0
   954      0.8912           0.1088           3972.0             60.0            968.0
   955      0.8907           0.1093           3966.0             59.0            975.0
   956      0.8903           0.1097           3953.0             50.0            997.0
   957      0.8887           0.1113           3957.0             70.0            973.0
   958      0.8911           0.1089           3967.0             56.0            977.0
   959      0.8921           0.1079           3971.0             50.0            979.0
   960      0.8949           0.1051           4001.0             52.0            947.0
   961      0.8919           0.1081           3976.0             57.0            967.0
   962      0.8930           0.1070           3984.0             54.0            962.0
   963      0.8975           0.1025           4035.0             60.0            905.0
   964      0.8971           0.1029           4018.0             47.0            935.0
   965      0.9025           0.0975           4063.0             38.0            899.0
   966      0.9000           0.1000           4030.0             30.0            940.0
   967      0.8957           0.1043           4026.0             69.0            905.0
   968      0.8996           0.1004           4047.0             51.0            902.0
   969      0.8967           0.1033           4016.0             49.0            935.0
   970      0.8979           0.1021           4036.0             57.0            907.0
   971      0.8989           0.1011           4045.0             56.0            899.0
   972      0.9019           0.0981           4057.0             38.0            905.0
   973      0.9004           0.0996           4054.0             50.0            896.0
   974      0.9000           0.1000           4053.0             53.0            894.0
   975      0.8953           0.1047           4010.0             57.0            933.0
   976      0.8978           0.1022           4049.0             71.0            880.0
   977      0.8960           0.1040           4003.0             43.0            954.0
   978      0.8949           0.1051           4008.0             59.0            933.0
   979      0.8997           0.1003           4051.0             54.0            895.0
   980      0.9038           0.0962           4078.0             40.0            882.0
   981      0.9095           0.0905           4139.0             44.0            817.0
   982      0.9079           0.0921           4130.0             51.0            819.0
   983      0.9112           0.0888           4149.0             37.0            814.0
   984      0.9087           0.0913           4130.0             43.0            827.0
   985      0.9117           0.0883           4155.0             38.0            807.0
   986      0.9130           0.0870           4157.0             27.0            816.0
   987      0.9138           0.0862           4167.0             29.0            804.0
   988      0.9159           0.0841           4201.0             42.0            757.0
   989      0.9158           0.0842           4191.0             33.0            776.0
   990      0.9127           0.0873           4164.0             37.0            799.0
   991      0.9114           0.0886           4157.0             43.0            800.0
   992      0.9059           0.0941           4101.0             42.0            857.0
   993      0.9051           0.0949           4095.0             44.0            861.0
   994      0.9049           0.0951           4093.0             44.0            863.0
   995      0.9064           0.0936           4116.0             52.0            832.0
   996      0.9053           0.0947           4099.0             46.0            855.0
   997      0.9066           0.0934           4109.0             43.0            848.0
   998      0.9081           0.0919           4129.0             48.0            823.0
   999      0.9106           0.0894           4156.0             50.0            794.0
Equilibrium is 100
